name,season,o_rapm,d_rapm,total_rapm,games,o_rapm_projected,d_rapm_projected,total_rapm_projected
Trey Jemison,2024,-1.10677938203496,1.8222944546893,-2.9290738367242604,14,-1.10677938203496,1.8222944546893,-2.9290738367242604
Trey Jemison,2024,-1.10677938203496,1.8222944546893,-2.9290738367242604,16,-1.10677938203496,1.8222944546893,-2.9290738367242604
Trey Jemison,2024,-1.10677938203496,1.8222944546893,-2.9290738367242604,16,-1.10677938203496,1.8222944546893,-2.9290738367242604
Kenrich Williams,2024,0.64184151861326,-3.1978519564829098,3.83969347509617,69,0.4456131081337031,-2.0329052624061057,2.478518370539809
Colin Castleton,2024,-0.85350585096405,1.2430293023245,-2.09653515328855,11,-0.85350585096405,1.2430293023245,-2.09653515328855
Jimmy Butler,2024,3.05312833478694,-0.37085192921192,3.42398026399886,25,2.561178652970563,-1.1996196029441737,3.760798255914737
Jimmy Butler,2024,3.05312833478694,-0.37085192921192,3.42398026399886,25,2.561178652970563,-1.1996196029441737,3.760798255914737
Jimmy Butler,2024,3.05312833478694,-0.37085192921192,3.42398026399886,30,2.561178652970563,-1.1996196029441737,3.760798255914737
Jimmy Butler,2024,3.05312833478694,-0.37085192921192,3.42398026399886,30,2.561178652970563,-1.1996196029441737,3.760798255914737
Shai Gilgeous-Alexander,2024,3.4281360351011205,-0.46931007354711,3.8974461086482304,76,2.5254553545679994,1.059401427384738,1.4660539271832613
Markieff Morris,2024,-1.59732723940587,0.61150419294365,-2.20883143234952,8,-0.8390096043302787,0.1830350684006814,-1.02204467273096
Sam Hauser,2024,2.39359064191557,-1.69346545142156,4.0870560933371305,71,1.7526072722731991,-0.9150420039474272,2.6676492762206263
Khris Middleton,2024,1.55808871196884,0.42353043582915,1.13455827613969,23,1.6294171785321752,0.2871084300847255,1.3423087484474496
Khris Middleton,2024,1.55808871196884,0.42353043582915,1.13455827613969,23,1.6294171785321752,0.2871084300847255,1.3423087484474496
Khris Middleton,2024,1.55808871196884,0.42353043582915,1.13455827613969,14,1.6294171785321752,0.2871084300847255,1.3423087484474496
Khris Middleton,2024,1.55808871196884,0.42353043582915,1.13455827613969,14,1.6294171785321752,0.2871084300847255,1.3423087484474496
Terry Rozier,2024,-0.18643115727668,2.01028907162738,-2.19672022890406,64,-0.9300262907897316,1.5158436809014808,-2.4458699716912125
Anthony Gill,2024,1.82080284772218,1.33110780014176,0.48969504758042,31,0.6078094760588884,0.7935613584866648,-0.1857518824277764
Oshae Brissett,2024,0.61994898387404,2.0974371672854804,-1.4774881834114404,6,1.0948819704774193,2.3864884097646897,-1.2916064392872704
DeMar DeRozan,2024,2.49317521225582,0.4466844955440099,2.04649071671181,77,1.6988871264530752,1.1503101415273915,0.5485769849256836
Grayson Allen,2024,-0.24323226590608,0.28546552871843,-0.52869779462451,64,-0.6903508485592252,1.2116890645169054,-1.9020399130761305
Max Christie,2024,-1.9992749889876,0.3578037435965699,-2.3570787325841698,32,-1.981537182068869,0.5787228277741977,-2.560260009843067
Max Christie,2024,-1.9992749889876,0.3578037435965699,-2.3570787325841698,32,-1.981537182068869,0.5787228277741977,-2.560260009843067
Max Christie,2024,-1.9992749889876,0.3578037435965699,-2.3570787325841698,44,-1.981537182068869,0.5787228277741977,-2.560260009843067
Max Christie,2024,-1.9992749889876,0.3578037435965699,-2.3570787325841698,44,-1.981537182068869,0.5787228277741977,-2.560260009843067
Jamal Cain,2024,-1.17206596534861,0.07356707039152,-1.2456330357401302,32,-1.0584155319319717,-0.0092972851149784,-1.0491182468169933
Jordan Hawkins,2024,0.13111442666809,2.52423603028734,-2.39312160361925,56,0.13111442666809,2.52423603028734,-2.39312160361925
Noah Clowney,2024,-2.27921459926445,0.74058342927769,-3.01979802854214,46,-2.27921459926445,0.74058342927769,-3.01979802854214
Wendell Moore Jr.,2024,-1.68175999613712,0.97315172922313,-2.6549117253602503,16,-1.6817599961371203,0.97315172922313,-2.6549117253602503
Wendell Moore Jr.,2024,-1.68175999613712,0.97315172922313,-2.6549117253602503,16,-1.6817599961371203,0.97315172922313,-2.6549117253602503
Wendell Moore Jr.,2024,-1.68175999613712,0.97315172922313,-2.6549117253602503,15,-1.6817599961371203,0.97315172922313,-2.6549117253602503
Wendell Moore Jr.,2024,-1.68175999613712,0.97315172922313,-2.6549117253602503,15,-1.6817599961371203,0.97315172922313,-2.6549117253602503
Hunter Tyson,2024,-1.10433229302842,0.04452483421341,-1.14885712724183,39,-1.10433229302842,0.04452483421341,-1.14885712724183
Taurean Prince,2024,-0.82778433048499,2.74907972986089,-3.57686406034588,80,-0.7575236549938126,1.5927420777355386,-2.3502657327293512
Herbert Jones,2024,0.97382013014583,-2.08499778013441,3.05881791028024,20,0.408550430620498,-1.4433539408948677,1.8519043715153658
Josh Hart,2024,1.33315191491951,-0.55405639202192,1.8872083069414305,77,0.9691006177633376,0.0764232620992174,0.8926773556641201
Ty Jerome,2024,-1.76509462119581,-0.16231118835212,-1.60278343284369,70,-2.160490350709325,0.0263975996867079,-2.186887950396033
Gui Santos,2024,-0.03875891000105,0.8620161981923,-0.90077510819335,47,-0.03875891000105,0.8620161981923,-0.90077510819335
Tre Jones,2024,1.7163578969652398,0.54125829888079,1.17509959808445,18,0.4556041874282028,1.0836837442705245,-0.6280795568423216
Tre Jones,2024,1.7163578969652398,0.54125829888079,1.17509959808445,18,0.4556041874282028,1.0836837442705245,-0.6280795568423216
Tre Jones,2024,1.7163578969652398,0.54125829888079,1.17509959808445,28,0.4556041874282028,1.0836837442705245,-0.6280795568423216
Tre Jones,2024,1.7163578969652398,0.54125829888079,1.17509959808445,28,0.4556041874282028,1.0836837442705245,-0.6280795568423216
Andrew Nembhard,2024,-0.56148460382997,0.73872183744679,-1.30020644127676,65,-0.3340088245953769,1.407049016000938,-1.7410578405963149
Caleb Houstan,2024,-0.25574354367055,1.50057000294482,-1.75631354661537,50,-0.4933958314921332,1.6095996180866912,-2.1029954495788243
Sandro Mamukelashvili,2024,-1.36697566246382,1.0966652940614698,-2.46364095652529,52,-1.490136686890284,1.7934787909034928,-3.2836154777937767
Jabari Walker,2024,-1.64388988677963,2.67659096932671,-4.32048085610634,48,-1.4570454190979447,1.9596068167825684,-3.4166522358805134
Pat Connaughton,2024,-1.4936618333963,1.81103549581395,-3.30469732921025,40,-0.3798602452534846,0.680658688619677,-1.0605189338731615
Duop Reath,2024,1.62202837244939,1.72315847023508,-0.1011300977856899,27,1.62202837244939,1.72315847023508,-0.10113009778568993
Cam Whitmore,2024,-0.42604388833975,0.4257475555158599,-0.85179144385561,45,-0.42604388833975,0.42574755551586,-0.85179144385561
Brandon Clarke,2024,-1.2530083647361598,-2.01617986643546,0.7631715016993001,64,-0.940119272461338,-0.9394357381538254,-0.0006835343075125566
Shake Milton,2024,-0.71818295517797,0.38152546019031,-1.09970841536828,25,0.1251359029149278,1.1730888545325446,-1.047952951617617
Shake Milton,2024,-0.71818295517797,0.38152546019031,-1.09970841536828,25,0.1251359029149278,1.1730888545325446,-1.047952951617617
Shake Milton,2024,-0.71818295517797,0.38152546019031,-1.09970841536828,25,0.1251359029149278,1.1730888545325446,-1.047952951617617
Shake Milton,2024,-0.71818295517797,0.38152546019031,-1.09970841536828,25,0.1251359029149278,1.1730888545325446,-1.047952951617617
Dante Exum,2024,2.49143791424403,-0.57281375076428,3.0642516650083103,20,1.2827046967117142,-0.2754967621641183,1.5582014588758324
Jeremiah Robinson-Earl,2024,-2.75083310740894,1.9669744906805904,-4.71780759808953,63,-2.55248730766732,1.6003175070242712,-4.152804814691591
Dominick Barlow,2024,0.28765067214543,2.85542678147926,-2.56777610933383,27,-0.3716644151210474,2.1214628850522037,-2.493127300173251
Darius Garland,2024,2.652082811784,-0.54435678587198,3.19643959765598,75,1.432474763960639,-0.4837597959413781,1.916234559902017
Aaron Holiday,2024,-0.45276454196394,-1.23804827770135,0.78528373573741,53,0.1773065831294676,-0.1989007728410619,0.37620735597052946
Jarred Vanderbilt,2024,-0.24291113416201,0.98032927730657,-1.22324041146858,36,-0.6164148198225969,0.1568824611563743,-0.7732972809789712
Jarace Walker,2024,0.60256247821317,0.1194319721906699,0.4831305060225,71,0.60256247821317,0.1194319721906699,0.4831305060225001
Collin Gillespie,2024,-0.48083043609576,0.85381204846618,-1.33464248456194,28,-0.48083043609576,0.85381204846618,-1.33464248456194
Jayson Tatum,2024,3.8865149230672498,-1.15880699496828,5.04532191803553,72,3.8139637794245305,-1.6531385802898309,5.467102359714361
Johnny Davis,2024,-4.08233214015427,1.90615136874726,-5.988483508901529,21,-3.6136069441070378,0.910545417909084,-4.524152362016122
Scottie Barnes,2024,-0.8253637353823401,0.2227911772242,-1.04815491260654,65,-0.9955120610523815,0.0176807022668459,-1.0131927633192275
Talen Horton-Tucker,2024,-1.41305543095107,0.49554477247038,-1.9086002034214504,51,-1.8416861648701697,0.3904207040364494,-2.232106868906619
Tyus Jones,2024,1.38140705607715,1.63033526392799,-0.2489282078508399,81,0.5805648472517173,0.5204363118150023,0.060128535436715036
Malcolm Brogdon,2024,0.17944635033524,0.43389742791858,-0.2544510775833399,24,0.3884614306601701,-0.0071186154913853,0.3955800461515554
Jrue Holiday,2024,3.94232848318328,-1.29709660800172,5.239425091185,62,3.368214132487364,-1.3769080921035026,4.745122224590866
Bradley Beal,2024,0.0452900812100299,0.59437598691008,-0.54908590570005,53,1.9231071074543935,1.4653130546192523,0.4577940528351412
Trayce Jackson-Davis,2024,-0.29699728647157,1.5840521042868798,-1.8810493907584496,53,-0.29699728647157,1.5840521042868798,-1.8810493907584498
Nick Smith Jr.,2024,-3.45804017352149,1.00044050096079,-4.45848067448228,56,-3.45804017352149,1.00044050096079,-4.45848067448228
Aaron Gordon,2024,2.17201551866799,-1.6495396664521,3.82155518512009,51,1.7021783962827903,-0.8605311313156282,2.5627095275984186
Jalen Pickett,2024,-1.22183125300092,0.11308425994631,-1.33491551294723,43,-1.22183125300092,0.11308425994631,-1.33491551294723
Reggie Jackson,2024,-2.72224362180844,-0.85724550208124,-1.8649981197272,31,0.3821066265727715,-0.3070734891741687,0.6891801157469402
A.J. Lawson,2024,-1.90952633364242,-0.2144747706162499,-1.69505156302617,23,-1.7288236984542849,0.474439469024878,-2.2032631674791627
Jock Landale,2024,2.02931819845215,-1.14040234223605,3.1697205406882,33,0.874542487704584,-0.4119901939004105,1.2865326816049945
Payton Pritchard,2024,2.1506534181328902,0.55727523757561,1.5933781805572802,80,1.2826857235819034,1.2171469368281704,0.06553878675373292
Keegan Murray,2024,1.88460841742772,0.7905513402642,1.09405707716352,76,2.320429032543657,1.3670786500903849,0.9533503824532721
Killian Hayes,2024,-3.51695895646498,1.50732206587798,-5.02428102234296,6,-3.760375571591391,1.451908654920746,-5.212284226512137
Nicolas Batum,2024,0.37561804509936,-0.12157635430603,0.49719439940539,78,0.6311410414087886,0.2001173101959111,0.43102373121287746
Anthony Black,2024,-1.88176517934543,-0.76581192231164,-1.11595325703379,78,-1.88176517934543,-0.76581192231164,-1.11595325703379
Gary Payton II,2024,2.10429473960006,-1.41414763500528,3.51844237460534,62,1.0110306567956904,-0.9308760805299328,1.9419067373256231
Bennedict Mathurin,2024,-1.38791501491559,2.5125301063664,-3.90044512128199,72,-0.9823910891738816,2.070760408060833,-3.0531514972347145
Mike Conley,2024,1.28601694802239,0.01911031663513,1.26690663138726,71,1.7406484882617654,-0.5749487195834396,2.315597207845205
John Collins,2024,-1.08904365684156,1.7296774408518598,-2.81872109769342,40,-0.3785054399726087,0.6473212904802856,-1.0258267304528943
Tyrese Maxey,2024,2.0853153773001,0.66853525208938,1.4167801252107202,52,0.5115721374017662,1.144394969846053,-0.6328228324442867
Jabari Smith Jr.,2024,-0.71667849581967,1.8177177586817896,-2.53439625450146,57,-0.6480961979315609,1.7516572701200852,-2.399753468051646
Davion Mitchell,2024,-2.4839253149874,-0.52857294957622,-1.95535236541118,44,-2.69571957978426,-0.3226795588736936,-2.3730400209105666
Davion Mitchell,2024,-2.4839253149874,-0.52857294957622,-1.95535236541118,44,-2.69571957978426,-0.3226795588736936,-2.3730400209105666
Davion Mitchell,2024,-2.4839253149874,-0.52857294957622,-1.95535236541118,30,-2.69571957978426,-0.3226795588736936,-2.3730400209105666
Davion Mitchell,2024,-2.4839253149874,-0.52857294957622,-1.95535236541118,30,-2.69571957978426,-0.3226795588736936,-2.3730400209105666
Bol Bol,2024,-0.7280567694978199,0.47727063275941,-1.20532740225723,27,-0.4973026678082643,1.2104802416113605,-1.7077829094196249
Tari Eason,2024,0.19507276810961,-1.32229593171156,1.5173686998211702,57,0.1011809745749399,-1.194784524723663,1.295965499298603
Paul George,2024,3.84418546838374,-2.41041282707396,6.254598295457701,41,2.8503868839118947,-2.8544548580766147,5.70484174198851
Miles McBride,2024,-0.72287746168412,-0.28638241705465,-0.43649504462947,64,0.4388999998436566,-0.4501710843368891,0.8890710841805457
Cole Swider,2024,-0.41407961299655,1.01865847320687,-1.43273808620342,8,-0.41407961299655,1.01865847320687,-1.43273808620342
Jordan Walsh,2024,-1.13603208255622,-0.6123447090008,-0.52368737355542,37,-1.13603208255622,-0.6123447090008,-0.52368737355542
Jalen Brunson,2024,4.29160887204726,0.52893786423468,3.76267100781258,65,2.497678771843472,0.4883558161140389,2.009322955729433
Mouhamed Gueye,2024,-1.87795197205292,0.76316265274828,-2.6411146248012,32,-1.87795197205292,0.76316265274828,-2.6411146248012
Cameron Johnson,2024,-0.1679031109721599,-0.0499586891255,-0.1179444218466599,57,-0.1944977589106588,-0.128256340712364,-0.0662414181982948
Harrison Barnes,2024,-0.2211693012320199,2.15905755581616,-2.38022685704818,82,-0.1254872337396412,1.1220646973387989,-1.2475519310784402
Brandin Podziemski,2024,2.39121066915198,0.10736670432458,2.2838439648274,64,2.39121066915198,0.10736670432458,2.2838439648274003
Luka Doncic,2024,2.65054533060044,-0.36169627884986,3.0122416094503,28,2.602354501754535,1.2396214437342592,1.3627330580202757
Luka Doncic,2024,2.65054533060044,-0.36169627884986,3.0122416094503,28,2.602354501754535,1.2396214437342592,1.3627330580202757
Luka Doncic,2024,2.65054533060044,-0.36169627884986,3.0122416094503,22,2.602354501754535,1.2396214437342592,1.3627330580202757
Luka Doncic,2024,2.65054533060044,-0.36169627884986,3.0122416094503,22,2.602354501754535,1.2396214437342592,1.3627330580202757
Goga Bitadze,2024,1.88746232123625,0.23912832972057,1.64833399151568,69,0.904681775696649,0.3537178282649547,0.5509639474316943
Malik Beasley,2024,-1.15840446366422,1.06612251306927,-2.22452697673349,82,-0.2635108862416439,1.081977686085149,-1.345488572326793
Anfernee Simons,2024,1.24951894833586,2.42993539585831,-1.18041644752245,70,0.6464164913824242,2.6075958310029974,-1.9611793396205732
Onyeka Okongwu,2024,1.1532810237828,0.6511918020866301,0.5020892216961699,74,0.1699689526342658,0.3832859310205507,-0.21331697838628488
Seth Curry,2024,-0.95292629911405,0.7889566280668701,-1.74188292718092,68,0.7128111635951213,0.7154178897520372,-0.0026067261569159283
James Harden,2024,2.78961402990319,1.88091334640734,0.90870068349585,79,3.918956301340118,1.495861389951776,2.4230949113883415
Jordan Clarkson,2024,1.14887200344268,1.27479099541637,-0.1259189919736898,37,1.1846257976817178,1.8841832385091035,-0.6995574408273857
Jamal Murray,2024,1.65445791348322,1.61941041990836,0.0350474935748599,67,1.9735688469292705,1.1567117234404618,0.8168571234888087
Cason Wallace,2024,-0.77314108797542,-0.8784367035970501,0.10529561562163,68,-0.77314108797542,-0.8784367035970501,0.10529561562163003
Zach LaVine,2024,0.34738015953614,-0.18138108325989,0.52876124279603,32,0.7834176199260595,1.4982757410492002,-0.7148581211231407
Zach LaVine,2024,0.34738015953614,-0.18138108325989,0.52876124279603,32,0.7834176199260595,1.4982757410492002,-0.7148581211231407
Zach LaVine,2024,0.34738015953614,-0.18138108325989,0.52876124279603,42,0.7834176199260595,1.4982757410492002,-0.7148581211231407
Zach LaVine,2024,0.34738015953614,-0.18138108325989,0.52876124279603,42,0.7834176199260595,1.4982757410492002,-0.7148581211231407
Scoot Henderson,2024,-2.02778645384059,3.417475414133,-5.44526186797359,66,-2.02778645384059,3.417475414133,-5.44526186797359
Kyle Anderson,2024,-1.50657353105191,-0.6118632199778701,-0.8947103110740399,25,-1.4868824486757255,-0.9057075181371887,-0.5811749305385367
Kyle Anderson,2024,-1.50657353105191,-0.6118632199778701,-0.8947103110740399,25,-1.4868824486757255,-0.9057075181371887,-0.5811749305385367
Kyle Anderson,2024,-1.50657353105191,-0.6118632199778701,-0.8947103110740399,35,-1.4868824486757255,-0.9057075181371887,-0.5811749305385367
Kyle Anderson,2024,-1.50657353105191,-0.6118632199778701,-0.8947103110740399,35,-1.4868824486757255,-0.9057075181371887,-0.5811749305385367
John Konchar,2024,0.03794804735465,-0.92586254219095,0.9638105895456,36,0.8783952632783795,-0.3639001887897412,1.2422954520681206
Coby White,2024,2.16088842273003,2.00599858534358,0.1548898373864498,74,0.6487804741118207,1.419253926293807,-0.7704734521819864
Luke Kennard,2024,1.19123813877793,-0.32546381427849,1.51670195305642,65,1.2519050554354758,0.8001927722673008,0.451712283168175
Julian Strawther,2024,-0.91496078791048,2.09850021117598,-3.01346099908646,63,-0.91496078791048,2.09850021117598,-3.01346099908646
Kelly Olynyk,2024,0.70016544801932,2.21512531335451,-1.51495986533519,24,1.3419343378926871,1.4530085847946344,-0.11107424690194723
Kelly Olynyk,2024,0.70016544801932,2.21512531335451,-1.51495986533519,24,1.3419343378926871,1.4530085847946344,-0.11107424690194723
Kelly Olynyk,2024,0.70016544801932,2.21512531335451,-1.51495986533519,20,1.3419343378926871,1.4530085847946344,-0.11107424690194723
Kelly Olynyk,2024,0.70016544801932,2.21512531335451,-1.51495986533519,20,1.3419343378926871,1.4530085847946344,-0.11107424690194723
Cole Anthony,2024,0.3335314321368,0.90912580251452,-0.57559437037772,66,-0.0639829065993203,1.6236952901038966,-1.6876781967032168
Al Horford,2024,1.0797309859865,-1.00093004459166,2.08066103057816,60,0.6142455310024287,-1.3439681397986705,1.9582136708010993
Josh Richardson,2024,-0.61666003707752,1.2325281404997102,-1.84918817757723,8,-0.0262222563843529,1.1653781619544608,-1.1916004183388136
Ryan Rollins,2024,-1.24056401765322,0.48299049191781,-1.72355450957103,50,-1.24056401765322,0.48299049191781,-1.72355450957103
Keon Johnson,2024,-2.5194961291803804,5.11522031725059,-7.63471644643097,79,-2.5120985020898883,4.725918718787009,-7.2380172208768965
Kris Dunn,2024,2.13308446014554,2.12661518116391,0.0064692789816303,74,0.5142191853471586,1.6551894514134318,-1.1409702660662733
Norman Powell,2024,-0.8627709542159301,2.7258088425956903,-3.5885797968116204,60,-1.0508385688469248,1.9453373001599263,-2.9961758690068514
Kristaps Porzingis,2024,0.8588685620116899,-0.41338552045378,1.27225408246547,42,0.93745248615632,0.3175995516237035,0.6198529345326165
Xavier Tillman,2024,-2.15845383934893,-0.38390102486529,-1.77455281448364,23,-1.697931420609741,0.4116755952923047,-2.1096070159020455
Brook Lopez,2024,-1.23460958000665,-1.8256769582803,0.5910673782736497,80,-0.4906308718241445,-1.224564339207736,0.7339334673835916
Devin Booker,2024,4.72641271890467,1.1234241623331,3.60298855657157,75,3.9791490747563913,1.484169276380681,2.4949797983757103
Dwight Powell,2024,1.04956513168542,0.54177859883477,0.50778653285065,45,0.8759907032096976,0.248859736407937,0.6271309668017606
Kevon Looney,2024,2.43052215982333,-0.56616247068467,2.996684630508,75,1.731479838721265,-0.1421050648465983,1.8735849035678633
Devin Vassell,2024,-1.72329868116326,0.27387289625647,-1.99717157741973,64,-1.5514829335590947,0.4627328413748156,-2.0142157749339105
Royce O'Neale,2024,-0.48183084137993,-1.12677045597703,0.6449396145971,75,-0.1623321148826593,-0.8832160627291572,0.7208839478464979
Olivier-Maxence Prosper,2024,-2.25792476806147,0.6325442256025999,-2.89046899366407,48,-2.25792476806147,0.6325442256025999,-2.89046899366407
Bobby Portis,2024,1.14616310112128,1.35528485496539,-0.2091217538441099,49,0.728377529109435,1.2262416088916754,-0.49786407978224045
Jordan Poole,2024,-1.01001868783648,0.43827384983754,-1.44829253767402,68,-0.8266213994473269,0.006277058840739,-0.832898458288066
Lester Quinones,2024,-0.77254343215331,-0.51702534670323,-0.25551808545008,8,-0.6076507888727579,0.0299884595079459,-0.6376392483807038
Johnny Juzang,2024,-0.90097435579017,1.13327324134162,-2.03424759713179,64,-1.130218104327488,1.1345826571452855,-2.2648007614727734
Ivica Zubac,2024,-1.6742953538973,0.61931233145849,-2.29360768535579,80,-1.6552179692964553,-0.0255655152282362,-1.6296524540682191
Stephen Curry,2024,4.33332331446573,-0.46681077194054,4.80013408640627,70,5.079237476401485,-0.6234868182971928,5.702724294698678
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,28,-0.4571343561840888,1.122791843468325,-1.5799261996524139
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,28,-0.4571343561840888,1.122791843468325,-1.5799261996524139
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,29,-0.4571343561840888,1.122791843468325,-1.5799261996524139
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,29,-0.4571343561840888,1.122791843468325,-1.5799261996524139
Jaden McDaniels,2024,-0.03445525142538,0.09357993772626,-0.12803518915164,82,-0.4915100237554956,-0.0902035769961284,-0.40130644675936716
Andrew Wiggins,2024,-0.9282361096611,-0.75118392147911,-0.1770521881819901,17,-0.7919235569508684,-0.3189555217463431,-0.47296803520452524
Andrew Wiggins,2024,-0.9282361096611,-0.75118392147911,-0.1770521881819901,17,-0.7919235569508684,-0.3189555217463431,-0.47296803520452524
Andrew Wiggins,2024,-0.9282361096611,-0.75118392147911,-0.1770521881819901,43,-0.7919235569508684,-0.3189555217463431,-0.47296803520452524
Andrew Wiggins,2024,-0.9282361096611,-0.75118392147911,-0.1770521881819901,43,-0.7919235569508684,-0.3189555217463431,-0.47296803520452524
Jalen Williams,2024,0.77344795671608,-0.32109894093978,1.09454689765586,69,0.5410226828836376,0.17189951979304,0.3691231630905977
Tyrese Haliburton,2024,2.99028592993263,1.6394605975945502,1.35082533233808,73,1.2014129144751624,2.2057399092666525,-1.0043269947914901
Isaiah Stewart,2024,-1.95485397098477,-0.57018355702798,-1.38467041395679,72,-1.629449930879596,-0.6340309149826091,-0.9954190158969869
Julian Champagnie,2024,-0.28823057743585,1.55634504264331,-1.84457562007916,82,-0.5600502136679512,1.6899279148778166,-2.249978128545768
Walker Kessler,2024,-0.01683585555342,-0.05986808011933,0.04303222456591,58,0.6456882117738925,-0.0988208186208544,0.7445090303947468
Keon Ellis,2024,-0.4419795002803099,-1.79934728849481,1.3573677882145,79,-0.7524511365016353,-0.6225155665282341,-0.12993556997340117
Josh Okogie,2024,-1.08554583342563,-1.37974140388492,0.29419557045929,15,-1.1363251160997891,-0.74442386542867,-0.39190125067111914
Josh Okogie,2024,-1.08554583342563,-1.37974140388492,0.29419557045929,15,-1.1363251160997891,-0.74442386542867,-0.39190125067111914
Josh Okogie,2024,-1.08554583342563,-1.37974140388492,0.29419557045929,24,-1.1363251160997891,-0.74442386542867,-0.39190125067111914
Josh Okogie,2024,-1.08554583342563,-1.37974140388492,0.29419557045929,24,-1.1363251160997891,-0.74442386542867,-0.39190125067111914
Jordan Goodwin,2024,-1.5861566512747,0.0099583320274444,-1.5961149833021444,29,-1.067923895671696,0.6957338079874379,-1.7636577036591339
Deni Avdija,2024,0.2808297962353,-0.3394770549215,0.6203068511568,72,-0.1551866531823316,-0.5039975844399164,0.3488109312575848
Derrick Jones Jr.,2024,-0.99334554964878,-1.61968438524096,0.62633883559218,77,-1.241989771699479,-0.4805254538103076,-0.7614643178891713
Jonathan Kuminga,2024,-0.8037124349977001,1.57470472995835,-2.3784171649560504,47,-0.9617909358496796,1.6660802978961713,-2.627871233745851
Ben Simmons,2024,0.32187862048598,0.39645522063291,-0.07457660014693,33,0.5192356230248142,0.0811230816912399,0.4381125413335743
Ben Simmons,2024,0.32187862048598,0.39645522063291,-0.07457660014693,33,0.5192356230248142,0.0811230816912399,0.4381125413335743
Ben Simmons,2024,0.32187862048598,0.39645522063291,-0.07457660014693,18,0.5192356230248142,0.0811230816912399,0.4381125413335743
Ben Simmons,2024,0.32187862048598,0.39645522063291,-0.07457660014693,18,0.5192356230248142,0.0811230816912399,0.4381125413335743
Nikola Jokic,2024,6.98181956544017,-2.2835363412234098,9.26535590666358,70,5.440455154329464,-0.9945108663956184,6.434966020725082
Bismack Biyombo,2024,0.10265281559056,0.06965009692663,0.0330027186639299,27,-2.418614007234473,0.4872399088331817,-2.9058539160676546
Amir Coffey,2024,0.2955246090336,2.1717482134015,-1.8762236043679,72,-1.121698387440592,0.559787780775083,-1.6814861682156748
Lamar Stevens,2024,-0.31817610100616,0.92499660028243,-1.24317270128859,15,-0.7370244990986432,1.659258266095747,-2.39628276519439
Doug McDermott,2024,-0.07163684418894,4.34252490180574,-4.41416174599468,29,-0.0231465727926019,2.312577154528777,-2.335723727321379
Chuma Okeke,2024,-5.51300623482826,0.93407569784907,-6.44708193267733,7,-3.141486000556254,0.1383472852171456,-3.2798332857733996
Jalen Smith,2024,0.83283228800849,1.40922161454373,-0.57638932653524,64,0.4988146351869341,1.0331242092043162,-0.5343095740173822
Jay Huff,2024,-0.38912734008368,0.84894124949575,-1.23806858957943,59,-0.38912734008368,0.84894124949575,-1.23806858957943
Monte Morris,2024,2.65322808886046,0.74151512242978,1.91171296643068,38,1.3928773085458273,0.5621016037306014,0.8307757048152259
Julian Phillips,2024,-0.30577685505086,0.93806037324934,-1.2438372283002,78,-0.30577685505086,0.93806037324934,-1.2438372283002
Brice Sensabaugh,2024,-0.44470956397616,3.90333245777206,-4.3480420217482205,70,-0.44470956397616,3.90333245777206,-4.3480420217482205
Alperen Sengun,2024,0.99872443631739,1.49636226013431,-0.4976378238169201,76,0.6424641217150672,1.7700572332932385,-1.1275931115781712
Gradey Dick,2024,-3.1009543617886,2.90054041502445,-6.00149477681305,54,-3.1009543617886,2.90054041502445,-6.00149477681305
Quentin Grimes,2024,-1.39742329312712,-0.15591330522269,-1.24150998790443,28,-1.0393235587174494,0.3185725575806812,-1.3578961162981307
Quentin Grimes,2024,-1.39742329312712,-0.15591330522269,-1.24150998790443,28,-1.0393235587174494,0.3185725575806812,-1.3578961162981307
Quentin Grimes,2024,-1.39742329312712,-0.15591330522269,-1.24150998790443,47,-1.0393235587174494,0.3185725575806812,-1.3578961162981307
Quentin Grimes,2024,-1.39742329312712,-0.15591330522269,-1.24150998790443,47,-1.0393235587174494,0.3185725575806812,-1.3578961162981307
Tim Hardaway Jr.,2024,-0.15229075736463,1.09219844131514,-1.24448919867977,77,0.1308085645989529,0.927849623941081,-0.797041059342128
Tristan Vukcevic,2024,-0.69494439671004,-0.94131317651575,0.2463687798057099,28,-0.69494439671004,-0.94131317651575,0.24636877980570993
Patty Mills,2024,-1.17079069935283,0.98256260144612,-2.1533533007989503,17,0.8296170043799954,-0.3108765017699262,1.1404935061499217
Trendon Watford,2024,-1.51209842091542,3.01769499003179,-4.52979341094721,43,-1.9899671392771745,2.955115583420405,-4.945082722697579
Mason Plumlee,2024,-0.26108790160335,0.28644230711698,-0.54753020872033,72,0.0505231894248706,0.3549257675731904,-0.3044025781483198
Sam Merrill,2024,-0.75471884416121,0.59412314539524,-1.34884198955645,70,-1.338842528775413,0.5109427301520656,-1.8497852589274788
Ja Morant,2024,1.76576263112345,0.141204319828,1.62455831129545,50,1.8484457773832608,0.6066950836298778,1.2417506937533829
Aaron Nesmith,2024,0.6924112946996,1.55898864307884,-0.8665773483792399,45,-0.4292082190351827,1.0723582123403388,-1.5015664313755215
