player_name,base_year,predicted,actual,residual
Harrison Barnes,2022,-0.008669273008972215,-3.0807588667713093,-3.072089593762337
Austin Rivers,2022,-0.8767423107247136,-1.847566963825908,-0.9708246531011944
Jeremy Lamb,2022,0.4857726979040845,2.4074307349286355,1.9216580370245508
Maurice Harkless,2022,-0.9010411854131214,0.1794446831671839,1.0804858685803054
Evan Fournier,2022,-1.040050171078198,-0.5929889491496607,0.44706122192853726
Tomas Satoransky,2022,-0.6486403981468823,-2.620162786456815,-1.9715223883099324
Jae Crowder,2022,0.5784391939213667,-0.6532151504866738,-1.2316543444080406
Draymond Green,2022,1.9879741125105552,3.03679388954739,1.0488197770368346
Khris Middleton,2022,-0.73757074564316,-0.309012853646193,0.42855789199696703
Will Barton,2022,-2.745409853329931,-4.003898380092718,-1.2584885267627866
Kent Bazemore,2022,0.12847097391833814,-3.293458562542233,-3.421929536460571
Justin Holiday,2022,-0.8376082901512335,-1.080537731511014,-0.24292944135978056
JaMychal Green,2022,-0.7313105391852387,-1.0238260819537417,-0.292515542768503
Nerlens Noel,2022,-1.5944553246847024,-2.817269747823686,-1.2228144231389837
Alex Len,2022,-1.009599743540934,1.877447998993848,2.887047742534782
Ben McLemore,2022,-1.4036829633982497,-2.2593384998868133,-0.8556555364885636
CJ McCollum,2022,0.061512267173751495,-0.7051657403534557,-0.7666780075272072
Cody Zeller,2022,-0.7093999812595907,-1.0401171029075298,-0.3307171216479391
Dennis Schroder,2022,-0.054607811572384084,-0.27259228106378,-0.21798446949139588
Dewayne Dedmon,2022,0.7161501742937613,-1.7638009201447278,-2.479951094438489
Gorgui Dieng,2022,-2.6990301057118646,-4.060814401261876,-1.3617842955500112
Kelly Olynyk,2022,-0.4867342197862581,-0.6323408147502046,-0.14560659496394657
Kentavious Caldwell-Pope,2022,-0.6197452978108379,-0.1064428805834492,0.5133024172273887
Mason Plumlee,2022,-0.8429917252183843,-1.0902342189823142,-0.24724249376392993
Mike Muscala,2022,2.156396714319796,0.3919807762957551,-1.7644159380240412
Otto Porter Jr.,2022,0.4426201915981706,1.6545840895589414,1.2119638979607708
Reggie Bullock,2022,0.8880000914298657,-0.5790795859514765,-1.4670796773813422
Robert Covington,2022,0.9614199837840766,1.5845353696230418,0.6231153858389652
Rudy Gobert,2022,1.4771903694542041,1.120210036910179,-0.35698033254402506
Steven Adams,2022,1.1636104789862498,3.5242398745827206,2.3606293955964706
Tim Hardaway Jr.,2022,-0.09594423694912693,-0.891486870985491,-0.795542634036364
Tony Snell,2022,-1.4670399852870923,-1.871449589462965,-0.4044096041758727
Trey Burke,2022,-0.624862102274613,-1.463652923198776,-0.838790820924163
Victor Oladipo,2022,-0.8004646559798753,-1.5042126933366629,-0.7037480373567876
Giannis Antetokounmpo,2022,2.5854949654786665,3.9883042696666906,1.402809304188024
Solomon Hill,2022,0.9823967483654208,5.300198664315405,4.3178019159499845
Raul Neto,2022,-0.20056815989192947,-0.5170288004381168,-0.3164606405461874
Seth Curry,2022,-0.9253418284975721,-0.387122142835412,0.53821968566216
Rodney McGruder,2022,1.4323859403631096,1.6900856387232146,0.257699698360105
Thanasis Antetokounmpo,2022,-0.38494305112314814,-3.5676728713813377,-3.1827298202581895
Zach LaVine,2022,0.6895283657489918,-0.043279443383473,-0.7328078091324648
Elfrid Payton,2022,-1.6204023757774288,-2.854956432118012,-1.2345540563405832
Jordan Clarkson,2022,0.934246071016374,0.2747484354978434,-0.6594976355185307
Gary Harris,2022,-1.32523623686899,-0.5688817642741579,0.7563544725948321
Spencer Dinwiddie,2022,-0.4610630000852046,0.5146069613943216,0.9756699614795262
Rodney Hood,2022,-1.8012513793262275,0.8614532515717916,2.662704630898019
Khem Birch,2022,0.26563154032023795,-1.110027764533278,-1.375659304853516
Jerami Grant,2022,-0.6685209301026621,-1.4963838789276234,-0.8278629488249613
Joe Harris,2022,0.24238788059850983,-2.428026833277163,-2.670414713875673
Doug McDermott,2022,-1.7257809188182631,-2.364969049172932,-0.6391881303546687
Aaron Gordon,2022,1.290110242925836,0.9833170080524034,-0.3067932348734326
T.J. Warren,2022,0.8346525265620303,1.7783873941429862,0.9437348675809559
Marcus Smart,2022,0.7967725489552576,1.6535286772603706,0.8567561283051129
Kyle Anderson,2022,-0.08505842348370621,-0.3373904662119895,-0.25233204272828325
Dwight Powell,2022,0.4640905590703678,0.0338111591221738,-0.430279399948194
Julius Randle,2022,0.6285164078882228,0.5589901710716798,-0.06952623681654302
Andrew Wiggins,2022,-0.9807829597500174,-1.7438145131473806,-0.7630315533973632
Joel Embiid,2022,4.295776212072176,4.554458774371055,0.25868256229887887
Dario Saric,2022,0.9164329703571686,-1.7153106616586646,-2.631743632015833
Clint Capela,2022,0.9232478342875807,0.4002910343588293,-0.5229567999287514
Bogdan Bogdanovic,2022,0.4669774385153422,1.9458978498432675,1.4789204113279253
Jusuf Nurkić,2022,1.1626784622488984,1.562442624696066,0.3997641624471677
Nikola Jokic,2022,4.626630751228063,7.312286460492339,2.6856557092642754
Kristaps Porzingis,2022,0.40395147591613023,0.7913477391043301,0.38739626318819986
Joe Ingles,2022,1.1201304607297247,1.3633046723184865,0.24317421158876185
T.J. McConnell,2022,0.48514447694239055,0.7133711660117812,0.22822668906939064
Tyus Jones,2022,-0.6302898214624635,-0.2563841996088682,0.37390562185359527
Montrezl Harrell,2022,1.108396340775872,2.441204819718364,1.3328084789424919
Delon Wright,2022,1.1945741436298938,3.0370745943380184,1.8425004507081246
D'Angelo Russell,2022,0.5735857449603295,1.2109669881353156,0.637381243174986
Karl-Anthony Towns,2022,1.3191826789433376,1.7081876402380551,0.3890049612947175
Richaun Holmes,2022,-0.20417674522903093,-2.423974397400953,-2.219797652171922
Justise Winslow,2022,0.5817020718719205,2.4326983147635177,1.8509962428915974
Willie Cauley-Stein,2022,3.5984094531477697,1.2813804281672811,-2.3170290249804886
Kelly Oubre Jr.,2022,-1.9987926928114015,-1.2888417184333467,0.7099509743780548
Frank Kaminsky,2022,-1.334118611305537,-0.1679443465915225,1.1661742647140145
Devin Booker,2022,2.5455557269552234,2.75817332310143,0.21261759614620646
Cameron Payne,2022,1.542628069699726,0.957485900293727,-0.5851421694059991
Myles Turner,2022,1.7567087693431827,2.49175463637243,0.7350458670292475
Trey Lyles,2022,-1.101392780977426,1.1340562727930965,2.2354490537705223
Stanley Johnson,2022,-1.0346746949392827,0.8959566384481928,1.9306313333874754
Bobby Portis,2022,0.02130826354171439,-0.308346490228262,-0.3296547537699764
Kevon Looney,2022,-0.000856037040504645,0.9267943369940927,0.9276503740345974
Christian Wood,2022,-0.9483561080564548,-1.262816031861271,-0.31445992380481613
Terry Rozier,2022,-0.509808295523488,-1.2337025126148982,-0.7238942170914101
Norman Powell,2022,-3.0811504728973254,-2.6668546920142653,0.41429578088306007
Pat Connaughton,2022,-0.9897439414043849,-2.8931088545665444,-1.9033649131621595
Willy Hernangomez,2022,-0.41104376732736253,-1.374423375342876,-0.9633796080155135
Josh Richardson,2022,-0.7201020699287513,-0.8573040649611923,-0.13720199503244102
Larry Nance Jr.,2022,0.2771947262669243,-0.3513494086321335,-0.6285441348990578
Royce O'Neale,2022,-0.7538602744948499,0.7997822504260313,1.5536425249208814
Cedi Osman,2022,-0.7191620506290363,-1.348079970172718,-0.6289179195436817
Ben Simmons,2022,0.802647369693072,-0.1506854045636774,-0.9533327742567494
Domantas Sabonis,2022,1.014427722584199,1.5583501560494022,0.5439224334652031
Malik Beasley,2022,-1.05868443846597,-1.2333640939590174,-0.17467965549304743
Kris Dunn,2022,0.7008643254313474,1.87222037070015,1.1713560452688025
Buddy Hield,2022,0.8901838267565707,-0.5573181013525018,-1.4475019281090726
Brandon Ingram,2022,0.6777719490583669,0.7889522773973604,0.1111803283389935
Damian Jones,2022,-2.0383008757819483,-3.099440046226218,-1.0611391704442696
Caris LeVert,2022,-0.3166255160255541,0.0176023447270998,0.3342278607526539
Dejounte Murray,2022,0.4151487520961924,0.486590065005357,0.07144131290916461
Jamal Murray,2022,0.5911851363721088,-1.0470544787888394,-1.6382396151609482
Jakob Poeltl,2022,2.2157477296149204,1.0585396701262877,-1.1572080594886327
Taurean Prince,2022,-0.3768500901292784,-2.2654635392671363,-1.888613449137858
Denzel Valentine,2022,0.09948049086916691,-2.909652535994111,-3.0091330268632777
Jaylen Brown,2022,0.07661920808153892,-1.515977701208529,-1.5925969092900678
DeAndre' Bembry,2022,0.05078161978582909,-1.0123233251592023,-1.0631049449450314
Malcolm Brogdon,2022,-1.1011323929227756,-0.4659783013117053,0.6351540916110703
Jake Layman,2022,-1.8904895662934673,-1.5152007392772333,0.375288827016234
Georges Niang,2022,0.017193238629113806,-1.2715958236773548,-1.2887890623064686
Gary Payton II,2022,1.741369675586898,2.006118852255196,0.2647491766682981
Pascal Siakam,2022,1.7571593946621877,0.9257832209031128,-0.8313761737590749
Furkan Korkmaz,2022,0.21988159749364458,-0.0418236132423575,-0.26170521073600206
Timothe Luwawu-Cabarrot,2022,-1.2153319605218307,-2.5897208725734457,-1.374388912051615
Damion Lee,2022,0.7723396185273855,0.0349943547704708,-0.7373452637569148
Juancho Hernangomez,2022,-1.7215047107628323,-2.05821810358054,-0.3367133928177075
Ivica Zubac,2022,-1.801323719787006,-1.9761966021728865,-0.1748728823858805
Dorian Finney-Smith,2022,0.10078716170932782,-0.4067340130549768,-0.5075211747643046
Fred VanVleet,2022,1.0389412241226859,2.211753930724199,1.172812706601513
Bryn Forbes,2022,-0.043646237641372806,-0.4615087787160822,-0.4178625410747094
Danuel House Jr.,2022,-1.8669947008486845,-0.5913259525087499,1.2756687483399345
Derrick Jones Jr.,2022,-0.037926460994869196,0.5648127509250456,0.6027392119199148
Alex Caruso,2022,2.6001647168759425,1.964548349807348,-0.6356163670685946
David Nwaba,2022,0.9009855791138855,-0.2091559506403919,-1.1101415297542774
Markelle Fultz,2022,0.3868366108630045,-0.2241967771443272,-0.6110333880073318
Lonzo Ball,2022,-0.2032905122744461,0.1721481202374732,0.37543863251191933
Josh Jackson,2022,-0.11320354104129382,-3.071225371786772,-2.958021830745478
De'Aaron Fox,2022,-0.6033700176676619,1.3349810988682695,1.9383511165359315
Jayson Tatum,2022,3.1110741621371734,2.051376904585577,-1.0596972575515964
Malik Monk,2022,0.8359357245272442,-0.5814512004932213,-1.4173869250204656
Dennis Smith Jr.,2022,0.2857561380846793,0.5420355827015864,0.25627944461690705
Frank Ntilikina,2022,1.4324023783496243,3.403434357619018,1.9710319792693936
Lauri Markkanen,2022,0.868893123935803,2.167156363884545,1.2982632399487422
Donovan Mitchell,2022,0.8864269589391887,2.50848448107908,1.6220575221398912
Luke Kennard,2022,1.5452878791447016,1.940473008455786,0.3951851293110844
Zach Collins,2022,2.639854784441565,0.0683809055717623,-2.571473878869803
John Collins,2022,0.07726341180513573,-1.3863856031893145,-1.46364901499445
OG Anunoby,2022,0.5908314214377582,1.8512703379347133,1.260438916496955
Jarrett Allen,2022,0.8364554681061063,0.4929190658058401,-0.34353640230026616
Bam Adebayo,2022,2.1285242992169757,0.5853378234749023,-1.5431864757420735
Isaiah Hartenstein,2022,1.0565987622726283,2.227286512842119,1.1706877505694906
Tony Bradley,2022,2.3565026175310773,3.0650161211381644,0.7085135036070871
Kyle Kuzma,2022,-1.7496519371749055,-1.917352891448897,-0.16770095427399156
Semi Ojeleye,2022,-2.2985114860266362,-6.320911393990406,-4.02239990796377
Derrick White,2022,2.4514981159178166,3.0970006956644447,0.6455025797466281
Frank Jackson,2022,0.14867964244341045,-1.9399261899990528,-2.0886058324424632
Josh Hart,2022,0.4190331511781912,0.9001955525693244,0.4811624013911332
PJ Dozier,2022,1.6155990203786712,-3.345067582332536,-4.960666602711207
Edmond Sumner,2022,-0.14586525969847455,1.3859028053946554,1.53176806509313
Dillon Brooks,2022,2.1045406557462787,1.824701573378362,-0.27983908236791666
Thomas Bryant,2022,-1.8165307828301194,-1.0163623372235189,0.8001684456066005
Monte Morris,2022,0.7678360847268038,1.702727504697004,0.9348914199702003
Sterling Brown,2022,-0.8907785258966118,-1.4056320623827716,-0.5148535364861598
Vlatko Cancar,2022,-1.7995093818130492,-0.699859735891368,1.0996496459216814
Davon Reed,2022,-0.6739342383903545,-1.3249855710197602,-0.6510513326294057
Luke Kornet,2022,0.8641591428120245,0.1958203345015775,-0.6683388083104471
Chris Boucher,2022,1.8696974729526183,2.650587265086376,0.7808897921337579
Daniel Theis,2022,-1.1509867973776047,-0.2402651738686325,0.9107216235089721
Maxi Kleber,2022,-0.21139662139023668,-0.3531063273658816,-0.14170970597564492
Torrey Craig,2022,-2.998230088420473,-3.865174201261684,-0.8669441128412108
Mychal Mulder,2022,0.7011741539077976,-0.7333894842415127,-1.4345636381493103
Grayson Allen,2022,-1.0215363762930656,-1.392242548867979,-0.37070617257491345
Marvin Bagley III,2022,-0.801825447052717,-1.0643971454686183,-0.26257169841590133
Mo Bamba,2022,-0.5201924282041085,-0.9564036915357514,-0.43621126333164295
Keita Bates-Diop,2022,-0.1971519296914401,-0.8993746003885533,-0.7022226706971132
Mikal Bridges,2022,1.2228092312148262,1.104849599135291,-0.1179596320795353
Miles Bridges,2022,1.6907427473439118,0.7370987595804944,-0.9536439877634174
Bruce Brown,2022,-0.8507819104950223,-1.4555031092879285,-0.6047211987929062
Troy Brown Jr.,2022,-0.5531086007119375,-1.3813683254980575,-0.8282597247861201
Jalen Brunson,2022,1.0261654621146332,2.092421021253001,1.0662555591383678
Jevon Carter,2022,0.17264504407779757,0.9869848696819008,0.8143398256041032
Wendell Carter Jr.,2022,-0.36339526862152505,0.7768557005545178,1.140250969176043
Hamidou Diallo,2022,0.20459898078896704,1.0779495518978723,0.8733505711089053
Donte DiVincenzo,2022,-0.1092231761736132,-0.7920479078646018,-0.6828247316909886
Bruno Fernando,2022,-0.5051276494372884,-0.8015663155116366,-0.2964386660743482
Shai Gilgeous-Alexander,2022,0.8219983166233319,2.901792136131102,2.07979381950777
Devonte' Graham,2022,-0.017911848923156545,-0.3962417423851798,-0.3783298934620232
Aaron Holiday,2022,-0.18101951038353817,0.8841646182420576,1.0651841286255959
Kevin Huerter,2022,1.2418094502259867,2.173037599590069,0.9312281493640824
Jaren Jackson Jr.,2022,1.5361848280603692,0.7629876776196194,-0.7731971504407498
Kevin Knox II,2022,-2.7029371412081424,-2.746035749220004,-0.04309860801186138
Caleb Martin,2022,-0.36194852729625077,-0.0414003844885836,0.3205481428076672
Cody Martin,2022,0.41840038907008403,0.699845766973428,0.281445377903344
De'Anthony Melton,2022,0.5965488585977263,0.0485734413198208,-0.5479754172779056
Chimezie Metu,2022,0.01077179652549041,-0.1819235847803891,-0.19269538130587952
Shake Milton,2022,0.04888771513618699,-0.7992839604604314,-0.8481716755966183
Svi Mykhailiuk,2022,-0.7644270246636635,1.739529839958018,2.5039568646216814
Josh Okogie,2022,0.06117885533806195,0.2080425384593855,0.14686368312132356
Michael Porter Jr.,2022,1.190905971265362,-0.0875511656359282,-1.2784571369012903
Mitchell Robinson,2022,0.24543185098873915,1.063730415737805,0.8182985647490657
Collin Sexton,2022,-3.1802946655020334,-0.877139130665081,2.3031555348369523
Landry Shamet,2022,0.372365322132408,-0.1467807720482628,-0.5191460941806708
Anfernee Simons,2022,0.142449297937874,-1.1001944505138723,-1.2426437484517463
Gary Trent Jr.,2022,-1.95538535956225,-1.4604932775224562,0.49489208203979373
Jarred Vanderbilt,2022,-0.12048442855570378,-0.5604985848527702,-0.44001415629706636
Moritz Wagner,2022,-0.27841985270451414,0.2052849451943177,0.4837047978988318
Lonnie Walker IV,2022,-3.400138377212929,-1.877507703989782,1.522630673223147
P.J. Washington,2022,0.35245518720441166,-0.0930947643735349,-0.4455499515779465
Kenrich Williams,2022,2.948044261651405,3.4261458029488163,0.47810154129741145
Trae Young,2022,1.1137747039060075,0.9890082585105916,-0.12476644539541593
Deandre Ayton,2022,-1.867291261378596,-0.3868945435336836,1.4803967178449122
Luka Doncic,2022,0.25577450866331813,1.7782979894873658,1.5225234808240478
Goga Bitadze,2022,0.8060108471684091,2.7080927313834184,1.9020818842150093
Oshae Brissett,2022,0.32703004889859605,-0.2646262046202368,-0.5916562535188328
Terence Davis,2022,1.239724733679931,2.9240886066928544,1.6843638730129233
Robert Williams III,2022,0.8998226659084597,2.527691751900064,1.627869085991604
Rui Hachimura,2022,-0.9858602006232097,-0.7564486706821724,0.2294115299410373
Kelan Martin,2022,0.9113102098281636,-2.6704212340379403,-3.581731443866104
Gary Clark,2022,-0.7204739375044968,-0.0040100342525755,0.7164639032519213
Jock Landale,2022,0.8582305380350125,2.83741535438043,1.9791848163454175
Wenyen Gabriel,2022,1.4172514864334897,1.6438802183057295,0.22662873187223975
Duncan Robinson,2022,-0.07107538859200369,-0.4622445935639329,-0.3911692049719292
Kendrick Nunn,2022,-1.0260118824592979,-1.457974324977135,-0.4319624425178372
Yuta Watanabe,2022,-0.8929576236211149,-1.9331112066492897,-1.0401535830281747
Jordan McLaughlin,2022,1.547428524043915,3.8375712034819776,2.2901426794380626
Brandon Goodwin,2022,-2.2283903903850217,-2.239525156080767,-0.01113476569574523
Gabe Vincent,2022,-0.6761803062146411,0.3984339787538287,1.0746142849684697
Drew Eubanks,2022,-1.0279640921466033,-2.12707453652564,-1.0991104443790365
Juan Toscano-Anderson,2022,-0.5838955926660664,-1.8380368837153045,-1.2541412910492382
Haywood Highsmith,2022,-3.2079210535354186,-2.295913973707683,0.9120070798277355
Amir Coffey,2022,-0.42426027345005246,-0.8129139507724231,-0.38865367732237066
CJ Elleby,2022,-1.4771516674108598,-1.916762966010188,-0.4396112985993281
Terance Mann,2022,0.9391077556973892,-0.1820421056995476,-1.1211498613969368
Andrew Nembhard,2022,-2.035594482577838,-1.964073183060799,0.0715212995170389
Max Strus,2022,-1.0276118999481765,-0.4393446748369942,0.5882672251111822
Bol Bol,2022,-1.603919324310594,-0.6273091185470274,0.9766102057635666
Zion Williamson,2022,1.726271057475744,0.3498571430844857,-1.3764139143912584
RJ Barrett,2022,-1.2594895051202197,-2.915817187120848,-1.656327682000628
Cam Reddish,2022,-4.279850637631602,-4.798316557121843,-0.5184659194902403
Ja Morant,2022,-0.09374856383404973,0.3125204556177072,0.4062690194517569
De'Andre Hunter,2022,-1.4412520723612445,-1.4150409854351604,0.026211086926084093
Coby White,2022,1.3992410789946397,1.374989353972392,-0.024251725022247594
Jarrett Culver,2022,-2.5481197108127938,-0.6350144281827707,1.9131052826300232
Brandon Clarke,2022,-0.3112197766447858,1.4242501985028015,1.7354699751475873
Darius Garland,2022,2.295126868388763,2.665744143598599,0.370617275209836
Jaxson Hayes,2022,-0.9719939463276205,-1.6536217383836551,-0.6816277920560346
Nickeil Alexander-Walker,2022,-1.113231290524435,0.7454161043505787,1.8586473948750137
Tyler Herro,2022,0.33732190077283375,1.490596411754052,1.1532745109812184
Keldon Johnson,2022,-1.6976332466899693,-1.0899751526279835,0.6076580940619858
Romeo Langford,2022,-1.2734393715133954,-1.118197843688592,0.15524152782480338
Nassir Little,2022,-0.7210428435770727,-1.277496839941711,-0.5564539963646383
Chuma Okeke,2022,-1.0843994901307619,-2.7126634238738965,-1.6282639337431346
KZ Okpala,2022,-0.6168773667046392,0.7239568332676185,1.3408341999722577
Kevin Porter Jr.,2022,-0.127247758348864,0.2075090171710968,0.3347567755199608
Darius Bazley,2022,-4.158579934531942,-5.012071885714066,-0.8534919511821242
Ignas Brazdeikis,2022,-0.7009338344384407,-1.6587331623612993,-0.9577993279228586
Moses Brown,2022,-0.7350360528660351,-0.813907441225668,-0.07887138835963292
Nic Claxton,2022,0.6391324087997016,-0.935454405753726,-1.5745868145534274
Luguentz Dort,2022,0.5380206564124096,-0.8820000563646926,-1.4200207127771023
Daniel Gafford,2022,-0.3086348337488897,-0.3760246754775023,-0.06738984172861257
Quentin Grimes,2022,-0.6675257297557197,-1.2438703415375878,-0.5763446117818681
Talen Horton-Tucker,2022,-0.6230688854566515,-0.6588271305381684,-0.035758245081516926
Ty Jerome,2022,-0.38673404693386365,-0.4657861419659151,-0.07905209503205146
Cameron Johnson,2022,1.0963638858610014,0.7533298303497911,-0.34303405551121036
Jalen McDaniels,2022,-0.02204289929423007,0.477639855123655,0.49968275441788507
Jaylen Nowell,2022,0.22302315728796276,0.1439701117444727,-0.07905304554349007
Jordan Nwora,2022,-2.1689636013012064,-3.051423114921594,-0.8824595136203874
Eric Paschall,2022,-1.9323354490492182,-1.3159169347129085,0.6164185143363097
Jordan Poole,2022,0.5530084740269451,-0.505248020461483,-1.058256494488428
Naz Reid,2022,-2.126999257889417,-1.2914012461863424,0.8355980117030746
Isaiah Roby,2022,-1.6707245676169349,-0.6387577002165562,1.0319668674003788
Admiral Schofield,2022,-2.581305148400275,-2.658802327625681,-0.07749717922540578
Matisse Thybulle,2022,0.6460456124507704,0.0805332563113521,-0.5655123561394183
Grant Williams,2022,-1.447822150746222,-1.7958740214596414,-0.3480518707134195
Dylan Windler,2022,0.2102033804602156,0.1094902970091271,-0.10071308345108851
Armoni Brooks,2022,-1.7271462119801915,0.6427309562338842,2.369877168214076
John Konchar,2022,1.5814614667401308,0.8017156614619259,-0.7797458052782049
Garrison Mathews,2022,-0.2834411174377762,-0.4526350787489818,-0.16919396131120557
Dean Wade,2022,-0.22845393265435082,1.7499284297530906,1.9783823624074415
