def_player_id,season,poss_vs_elite_scorers,pts_allowed_vs_elite,n_elite_scorers_guarded,avg_opp_orapm,pts_vs_expected_elite,pts_per_100_vs_elite_scorers,player_id,name
203114,2022,570.3,129,15,2.4828930675877605,-0.8952866341149758,22.619673855865337,203114,Khris Middleton
203114,2023,83.69999999999999,23,2,3.185920768820157,-0.87169809268297,27.479091995221037,203114,Khris Middleton
203114,2024,201.0,75,3,3.242301773776408,-0.7478468407750373,37.3134328358209,203114,Khris Middleton
203115,2018,126.82,25,4,2.643521386592478,-0.9304088949605972,19.71297902539032,203115,Will Barton
203115,2019,28.26,8,1,2.25553328452801,-0.8394696994411754,28.30856334041048,203115,Will Barton
203115,2020,45.45,16,2,2.20556536967529,-0.7749322756401448,35.2035203520352,203115,Will Barton
203115,2021,40.28,0,1,1.61272956109823,-1.1161272956109825,0.0,203115,Will Barton
203115,2022,280.6,67,8,2.461549097666175,-0.8896471803753989,23.87740555951532,203115,Will Barton
203118,2018,20.95,9,1,8.04851785682754,-0.7508909064919032,42.95942720763723,203118,Mike Scott
203118,2020,41.02,0,1,2.42626912503274,-1.1242626912503275,0.0,203118,Mike Scott
203118,2021,43.32,10,1,1.52489030494587,-0.8844086445083692,23.084025854108955,203118,Mike Scott
203121,2019,20.14,0,1,2.12699522407341,-1.121269952240734,0.0,203121,Darius Miller
203124,2018,21.83,11,1,2.05193096148095,-0.6166255853821023,50.38937242327073,203124,Kyle O'Quinn
203145,2018,187.59,64,7,2.249158447543925,-0.7699248037624692,34.11695719388027,203145,Kent Bazemore
203145,2019,47.18,10,1,2.63559030899491,-0.914065868141974,21.1954217888936,203145,Kent Bazemore
203145,2020,52.56,23,2,3.54093431899477,-0.7146412045991072,43.75951293759513,203145,Kent Bazemore
203145,2021,24.6,12,1,5.63924052443816,-0.6685875271956012,48.78048780487805,203145,Kent Bazemore
203145,2022,143.0,46,4,3.4489790429352123,-0.8021307551462145,32.16783216783217,203145,Kent Bazemore
203200,2018,167.85,37,6,3.2641565751059933,-0.9169528581038184,22.043491212392016,203200,Justin Holiday
203200,2019,178.47,63,6,2.981977914867297,-0.757752845601266,35.30005042864347,203200,Justin Holiday
203200,2020,66.2,35,2,3.9712784648120896,-0.6129419701639341,52.87009063444109,203200,Justin Holiday
203200,2021,316.26,60,8,2.9298901346210475,-0.9478980149440308,18.97173211914248,203200,Justin Holiday
203200,2022,473.8,92,11,2.444808884919433,-0.924290715184538,19.41747572815534,203200,Justin Holiday
203200,2023,26.7,8,1,3.7509473932054496,-0.8378840057672605,29.962546816479403,203200,Justin Holiday
203200,2024,72.0,18,2,2.830567864400753,-0.881392098397094,25.0,203200,Justin Holiday
203210,2018,54.28,9,2,3.349259004881855,-0.9591328821131928,16.58069270449521,203210,JaMychal Green
203210,2019,21.33,2,1,1.79986789821712,-1.0242340282554951,9.376465072667605,203210,JaMychal Green
203382,2020,106.9,41,3,2.60080129352666,-0.7468407582291853,38.35360149672591,203382,Aron Baynes
203382,2021,129.31,39,3,2.554862746744424,-0.827575225550359,30.160080426881137,203382,Aron Baynes
203457,2018,22.45,7,1,4.99993276354776,-0.8381953187267916,31.1804008908686,203457,Nerlens Noel
203457,2020,72.68,23,2,1.91767967968326,-0.8018680449310471,31.645569620253163,203457,Nerlens Noel
203457,2021,258.54,74,6,2.5684309889550048,-0.8452891131577771,28.622263479538944,203457,Nerlens Noel
203457,2022,108.0,43,2,2.701755392015495,-0.7087128448180195,39.81481481481482,203457,Nerlens Noel
203457,2023,30.6,18,1,4.38133661671216,-0.5555780720494746,58.82352941176471,203457,Nerlens Noel
203458,2020,22.69,21,1,3.41231905719926,-0.2086053412991853,92.55178492728074,203458,Alex Len
203458,2022,69.4,27,2,3.1976560027032552,-0.75252325386443,38.90489913544668,203458,Alex Len
203458,2023,44.3,4,2,4.289816019409705,-1.0494402162688634,9.029345372460496,203458,Alex Len
203459,2018,82.17,25,2,1.78888514764595,-0.8128622389543051,30.424729219909945,203459,Allen Crabbe
203459,2019,119.02,26,3,2.359782640521402,-0.899717916243525,21.845068055788943,203459,Allen Crabbe
203460,2018,51.150000000000006,8,2,3.441462938707235,-0.972961472317372,15.64027370478983,203460,Andre Roberson
203468,2018,268.93,86,6,1.737649610867518,-0.793688513985954,31.97858178708214,203468,CJ McCollum
203468,2019,107.37,12,4,2.1662517336747724,-1.0110952063341854,11.176306230790724,203468,CJ McCollum
203468,2020,133.16,29,4,2.321187367029452,-0.9047880720344312,21.778311805346952,203468,CJ McCollum
203468,2021,110.58,15,3,2.36418757586257,-0.9959381307787742,13.564839934888766,203468,CJ McCollum
203468,2022,377.8,81,7,2.2221294595536065,-0.9194949698501012,21.43991529910005,203468,CJ McCollum
203468,2023,347.3,67,11,2.8081552610100524,-0.9216748798056544,19.291678663979265,203468,CJ McCollum
203468,2024,331.0,70,8,2.525356066892905,-0.9167703343420692,21.148036253776432,203468,CJ McCollum
203469,2018,25.06,3,1,1.55797864266284,-0.9958670968815369,11.97126895450918,203469,Cody Zeller
203469,2019,162.86,70,4,3.528885076871667,-0.708535732409099,42.98170207540219,203469,Cody Zeller
203469,2020,20.19,8,1,3.41231905719926,-0.7378874302946277,39.623576027736505,203469,Cody Zeller
203469,2021,55.57,22,2,1.9995405546144749,-0.7281179563120872,39.58970667626417,203469,Cody Zeller
203471,2018,322.99,74,9,3.500508524340799,-0.8990438250148844,22.91092603486176,203471,Dennis Schroder
203471,2019,50.2,15,2,4.985709991622105,-0.8782732332089164,29.8804780876494,203471,Dennis Schroder
203471,2020,20.27,7,1,2.18812147899664,-0.7765432769507952,34.53379378391712,203471,Dennis Schroder
203471,2021,268.11,73,8,3.548870791173401,-0.8680458282089376,27.22763045018836,203471,Dennis Schroder
203471,2022,60.8,16,2,4.355928795028025,-0.8809483331981696,26.31578947368421,203471,Dennis Schroder
203471,2023,743.8,168,16,2.9701209149518566,-0.9077062165168084,22.5867168593708,203471,Dennis Schroder
203471,2024,891.3,173,16,2.6688029021593715,-0.9477862188312282,19.409850779759903,203471,Dennis Schroder
203473,2018,41.34,14,2,1.688390326433935,-0.774523979602362,33.86550556361877,203473,Dewayne Dedmon
203473,2020,28.3,11,1,4.20824539089241,-0.7533898744036239,38.869257950530034,203473,Dewayne Dedmon
203473,2022,57.8,13,2,2.703657013179495,-0.8940893371845622,22.491349480968857,203473,Dewayne Dedmon
203476,2019,27.26,21,1,4.94466636502427,-0.3790871625497292,77.03595011005136,203476,Gorgui Dieng
203476,2020,23.78,7,1,3.41231905719926,-0.8397581779563492,29.43650126156434,203476,Gorgui Dieng
203477,2019,101.67,27,4,3.52782079277522,-0.8819799743583908,26.55650634405429,203477,Isaiah Canaan
203482,2019,60.65,17,3,3.31081358720643,-0.8536215014229168,28.02967848309975,203482,Kelly Olynyk
203482,2021,25.57,14,1,2.27626948220829,-0.5752460737818015,54.75166210402816,203482,Kelly Olynyk
203482,2023,171.0,59,5,3.432956832571361,-0.8085294503949408,34.50292397660819,203482,Kelly Olynyk
203482,2024,97.3,41,4,3.921413663026045,-0.7168101854685397,42.1377183967112,203482,Kelly Olynyk
203484,2018,456.67,102,11,2.270173256463773,-0.9040005014512402,22.33560338975628,203484,Kentavious Caldwell-Pope
203484,2019,56.19,29,2,3.878416981128885,-0.667786035414607,51.61060686954975,203484,Kentavious Caldwell-Pope
203484,2020,45.68,11,2,2.79828376120175,-0.8859528383176667,24.08056042031524,203484,Kentavious Caldwell-Pope
203484,2021,343.86,53,6,2.8556450161242357,-0.976813954734178,15.413249578316757,203484,Kentavious Caldwell-Pope
203484,2022,645.9,116,14,2.8155587203666297,-0.9599406692924876,17.959436445270168,203484,Kentavious Caldwell-Pope
203484,2023,651.8,137,15,3.1078506854931227,-0.9192466130066902,21.01871739797484,203484,Kentavious Caldwell-Pope
203484,2024,1115.7,213,19,3.055825550244576,-0.9450683881239396,19.091153535896748,203484,Kentavious Caldwell-Pope
203486,2018,44.19,22,1,4.99993276354776,-0.6511519325225223,49.78501923512107,203486,Mason Plumlee
203486,2019,25.06,10,1,2.20634198420263,-0.723021121358387,39.90422984836393,203486,Mason Plumlee
203486,2021,87.21000000000001,29,2,2.5245424236843097,-0.7848044514890756,33.25306730879486,203486,Mason Plumlee
203486,2022,333.9,110,7,3.241415438985032,-0.8002891632548962,32.94399520814616,203486,Mason Plumlee
203486,2023,222.6,76,6,3.2892343403080098,-0.8201651197496159,34.14195867026056,203486,Mason Plumlee
203487,2018,50.55,9,2,3.5416303385409,-0.962147663290316,17.804154302670625,203487,Michael Carter-Williams
203487,2019,20.21,7,1,1.86136825773478,-0.7722504960360317,34.636318654131614,203487,Michael Carter-Williams
203487,2021,160.99,59,5,3.66779758899906,-0.7782842886133438,36.64823902105721,203487,Michael Carter-Williams
203488,2022,20.9,8,1,2.23293088098816,-0.7395541891926569,38.27751196172249,203488,Mike Muscala
203488,2023,71.2,11,3,3.1267046828609133,-0.9930728695809498,15.44943820224719,203488,Mike Muscala
203488,2024,57.9,28,2,2.577237108431615,-0.623614873781188,48.35924006908463,203488,Mike Muscala
203490,2018,22.19,4,1,2.2083231747115297,-0.941821852747566,18.02613789995493,203490,Otto Porter Jr.
203490,2019,66.78,12,3,3.230968054933973,-0.9508619283981794,17.969451931716083,203490,Otto Porter Jr.
203493,2018,137.5,45,4,2.24668685969889,-0.8000117599975202,32.72727272727273,203493,Reggie Bullock
203493,2019,180.28,55,7,2.838438405921705,-0.8212007839781754,30.508098513423565,203493,Reggie Bullock
203493,2020,89.32000000000001,27,3,2.45008601938086,-0.8222691768844685,30.22839229735781,203493,Reggie Bullock
203493,2021,263.74,66,8,3.856294629027368,-0.8974272398138141,25.024645484188973,203493,Reggie Bullock
203493,2022,355.9,92,8,3.408204793648361,-0.8754763260103376,25.849957853329585,203493,Reggie Bullock
203493,2023,606.8,140,14,3.8681087003856014,-0.9016604710788026,23.071852340145025,203493,Reggie Bullock
203496,2018,86.74000000000001,46,2,6.372608974983105,-0.6245236866016326,53.03204980401198,203496,Robert Covington
203496,2019,93.58,22,4,4.027839279750717,-0.9087371760635616,23.509296858303056,203496,Robert Covington
203496,2020,112.78,42,4,3.268871436131,-0.7537086673822462,37.24064550452208,203496,Robert Covington
203496,2021,146.55,51,3,2.8373543670650485,-0.7988489577627603,34.80040941658137,203496,Robert Covington
203496,2022,195.9,49,6,3.3521678263711965,-0.8866029718323247,25.01276161306789,203496,Robert Covington
203497,2018,25.32,5,1,4.78546105925527,-0.9503822567220948,19.74723538704581,203497,Rudy Gobert
203497,2019,210.58,79,5,3.3757387838639223,-0.7691175209824769,37.51543356444106,203497,Rudy Gobert
203497,2020,541.02,203,6,2.481643841535638,-0.7523964331473928,37.52171823592473,203497,Rudy Gobert
203497,2021,157.55,76,5,2.4250753187797383,-0.6433829555246823,48.23865439543002,203497,Rudy Gobert
203497,2022,286.3,77,4,3.168250087650052,-0.8710587825241891,26.89486552567237,203497,Rudy Gobert
203497,2023,304.1,71,7,2.4615577880887165,-0.8907151498714042,23.3475830318974,203497,Rudy Gobert
203497,2024,593.1,127,12,2.7776460172718465,-0.912887329722755,21.41291519136739,203497,Rudy Gobert
203499,2018,41.41,0,2,3.574759238110195,-1.135747592381102,0.0,203499,Shane Larkin
203500,2018,221.81,77,3,4.161893496908157,-0.8059911364189534,34.71439520310176,203500,Steven Adams
203500,2019,315.23,125,5,3.8445347534880665,-0.7531069552375979,39.65358627034229,203500,Steven Adams
203500,2020,255.3,122,5,2.557636197622993,-0.6518856104833909,47.786917352134736,203500,Steven Adams
203500,2021,214.55,98,5,2.6420867654624742,-0.6811208278299753,45.67699836867863,203500,Steven Adams
203500,2022,595.3,160,5,3.646702317948295,-0.8652553691970829,26.877204770703848,203500,Steven Adams
203500,2023,314.6,75,6,2.7468714382174864,-0.916959647726988,23.839796567069293,203500,Steven Adams
203501,2018,99.37,21,3,1.60292961583396,-0.9074387891278556,21.133138774277956,203501,Tim Hardaway Jr.
203501,2019,132.93,46,4,2.1154546992135983,-0.7856454854880051,34.60467915444219,203501,Tim Hardaway Jr.
203501,2020,221.44,63,7,2.529405105958618,-0.8380156889731699,28.45014450867052,203501,Tim Hardaway Jr.
203501,2021,50.49,16,1,2.09266578094064,-0.779585773424676,31.68944345414934,203501,Tim Hardaway Jr.
203501,2022,206.9,36,4,2.312584590120543,-0.9484532998298476,17.399710004833253,203501,Tim Hardaway Jr.
203501,2023,251.2,51,9,3.608833229368185,-0.9179501479256568,20.30254777070064,203501,Tim Hardaway Jr.
203501,2024,113.5,20,3,2.7442297919208665,-0.942424947439519,17.62114537444934,203501,Tim Hardaway Jr.
203503,2018,168.91,44,7,2.610704543036269,-0.8567882878962164,26.04937540702149,203503,Tony Snell
203503,2020,119.69,43,4,2.154019780926558,-0.7713440967306711,35.92614253488178,203503,Tony Snell
203504,2018,30.02,4,1,4.15391954344268,-1.0082946917702031,13.324450366422386,203504,Trey Burke
203504,2019,45.74,12,2,2.770778623445795,-0.8502498940731307,26.23524267599476,203504,Trey Burke
203504,2021,26.41,4,1,5.11387089628622,-0.999680927819356,15.145778114350623,203504,Trey Burke
203506,2018,142.04,34,5,1.865668774710444,-0.8608944705129609,23.936919177696424,203506,Victor Oladipo
203506,2019,129.57999999999998,55,4,3.327773067883536,-0.7147814046129485,42.44482173174873,203506,Victor Oladipo
203506,2020,64.17,8,2,1.6510682459050934,-0.9924868592877456,12.466884837151316,203506,Victor Oladipo
203506,2021,127.42,47,3,3.002438657990474,-0.746147459585029,36.88588918537122,203506,Victor Oladipo
203506,2023,47.0,6,2,2.92727139937179,-1.0033290438427307,12.76595744680851,203506,Victor Oladipo
203507,2018,101.18,38,2,6.514498731742493,-0.7938864919167221,37.556829412927456,203507,Giannis Antetokounmpo
203507,2019,134.17,28,4,3.013781275220923,-0.922026274909662,20.86904673175822,203507,Giannis Antetokounmpo
203507,2020,154.68,48,4,2.3560893742441102,-0.8152508656557536,31.03180760279286,203507,Giannis Antetokounmpo
203507,2021,48.93,11,2,2.187039786080085,-0.8962077735742319,22.48109544246883,203507,Giannis Antetokounmpo
203507,2022,340.4,49,6,3.163976860652336,-0.9819317685656352,14.394829612220915,203507,Giannis Antetokounmpo
203507,2023,275.6,27,8,2.414270972534608,-1.013103700835634,9.796806966618286,203507,Giannis Antetokounmpo
203507,2024,566.1,75,9,2.63770665190191,-0.9930758822291944,13.248542660307368,203507,Giannis Antetokounmpo
203516,2019,20.1,0,1,1.64693466185598,-1.1164693466185598,0.0,203516,James Ennis III
203521,2021,21.25,5,1,1.87492659978153,-0.8834551483507564,23.52941176470588,203521,Matthew Dellavedova
203524,2019,54.78,15,1,2.25553328452801,-0.8360585265534579,27.38225629791895,203524,Solomon Hill
203524,2020,26.04,9,1,2.80700507603968,-0.7824479309447288,34.56221198156682,203524,Solomon Hill
203524,2021,97.19,32,4,2.0471271413443324,-0.7856436277454458,32.925198065644615,203524,Solomon Hill
203524,2022,23.4,13,1,2.39565788725906,-0.5684010233170351,55.55555555555556,203524,Solomon Hill
203526,2021,45.17,19,1,4.58588150046922,-0.7063313167112781,42.0633163604162,203526,Raul Neto
203526,2022,180.2,47,5,4.571198587148339,-0.8869384820364999,26.082130965593787,203526,Raul Neto
203552,2021,90.03,18,3,2.18078189230025,-0.9251999065171548,19.99333555481506,203552,Seth Curry
203552,2022,202.0,29,5,2.420256845061623,-0.9655831202470914,14.356435643564357,203552,Seth Curry
203552,2023,25.1,5,1,1.64715926397098,-0.917268405388714,19.9203187250996,203552,Seth Curry
203585,2019,98.83,29,3,3.865633621858588,-0.8531450386672013,29.34331680663766,203585,Rodney McGruder
203585,2020,45.6,14,1,1.8869281961294704,-0.8118517381016457,30.701754385964914,203585,Rodney McGruder
203585,2022,70.7,13,3,2.023393283392947,-0.951142200154646,18.387553041018386,203585,Rodney McGruder
203585,2023,77.2,10,2,2.82516550981523,-0.9971467137028546,12.953367875647666,203585,Rodney McGruder
203613,2018,117.79,30,4,2.573018552078202,-0.8687067173414178,25.469055098055865,203613,Jonathon Simmons
203648,2022,29.6,0,1,1.81605411290135,-1.1181605411290136,0.0,203648,Thanasis Antetokounmpo
203710,2018,47.9,4,1,1.57188819053477,-1.032211575015995,8.350730688935283,203710,C.J. Williams
203897,2020,87.91,36,2,2.5773060712561464,-0.7156418369062919,40.95097258559891,203897,Zach LaVine
203897,2021,20.4,5,1,1.87492659978153,-0.873651226782129,24.50980392156863,203897,Zach LaVine
203897,2022,289.2,62,8,2.228620120808418,-0.9026625545413892,21.43845089903181,203897,Zach LaVine
203897,2023,408.5,65,14,2.42333958338274,-0.9635077709547823,15.91187270501836,203897,Zach LaVine
203897,2024,24.3,4,1,3.0824633802297297,-0.966215580304355,16.46090534979424,203897,Zach LaVine
203898,2018,21.19,9,1,5.47623035010238,-0.7300336579134827,42.472864558754125,203898,Tyler Ennis
203901,2018,390.41,117,8,3.879276034523349,-0.834735632904549,29.968494659460564,203901,Elfrid Payton
203901,2019,98.27,30,4,3.230002462269475,-0.8280296913485468,30.528136766052715,203901,Elfrid Payton
203901,2020,180.95,77,7,3.4619263761428702,-0.7258460705333352,42.5531914893617,203901,Elfrid Payton
203901,2021,213.62,92,6,4.228213359589812,-0.7224628726907292,43.06712854601629,203901,Elfrid Payton
203903,2018,20.82,3,1,1.5049289088997,-0.9709570700688244,14.409221902017292,203903,Jordan Clarkson
203903,2021,20.25,5,1,3.18510677188078,-0.8849374874718943,24.69135802469136,203903,Jordan Clarkson
203903,2022,236.3,18,5,1.850641513397324,-1.040564134262822,7.61743546339399,203903,Jordan Clarkson
203903,2023,345.8,52,9,1.93693922853572,-0.9672315064256042,15.037593984962406,203903,Jordan Clarkson
203903,2024,91.3,12,3,2.404511655686685,-0.9978546403663908,13.143483023001096,203903,Jordan Clarkson
203914,2018,211.72,17,7,2.403822814594159,-1.0447778769757037,8.029472888720953,203914,Gary Harris
203914,2019,139.37,26,6,2.8116799086607283,-0.9400452812512428,18.65537777139987,203914,Gary Harris
203914,2020,207.98,58,5,2.986895516352332,-0.8410127290840721,27.887296855466875,203914,Gary Harris
203914,2021,346.35,89,7,3.035484510148839,-0.8735583742174479,25.696549732929117,203914,Gary Harris
203914,2022,390.0,71,10,2.765109726570317,-0.9419145960063634,18.205128205128204,203914,Gary Harris
203914,2023,456.6,86,12,2.816293522993402,-0.9342004135961628,18.834866403854576,203914,Gary Harris
203914,2024,184.7,31,4,3.498363815801755,-0.9556004523020158,16.78397401191121,203914,Gary Harris
203915,2018,286.76,85,9,4.006066687276743,-0.8410660969698931,29.64151206583903,203915,Spencer Dinwiddie
203915,2019,64.05,17,3,3.6474650889132967,-0.8706168947136482,26.54176424668228,203915,Spencer Dinwiddie
203915,2020,68.05,11,3,3.4666711019739265,-0.972841592740702,16.164584864070537,203915,Spencer Dinwiddie
203915,2022,45.0,6,1,1.97794819752031,-0.98644614864187,13.333333333333334,203915,Spencer Dinwiddie
203915,2023,117.6,22,5,2.631142138135042,-0.94140133261081,18.70748299319728,203915,Spencer Dinwiddie
203915,2024,406.4,66,11,2.7856491674059245,-0.9530909719471252,16.240157480314963,203915,Spencer Dinwiddie
203918,2018,21.7,0,1,1.88969650293026,-1.1188969650293026,0.0,203918,Rodney Hood
203918,2020,75.28999999999999,17,2,1.6378041622441433,-0.8661486522622951,22.579359808739543,203918,Rodney Hood
203920,2020,44.6,26,1,2.42626912503274,-0.5413030499947221,58.29596412556054,203920,Khem Birch
203920,2022,103.6,21,3,3.30647248655097,-0.930269239586088,20.27027027027027,203920,Khem Birch
203920,2023,29.9,10,1,4.38133661671216,-0.8093652056320046,33.44481605351171,203920,Khem Birch
203922,2020,249.15,101,7,3.314825572150115,-0.7261428441768735,40.537828617298814,203922,Glenn Robinson III
203922,2021,21.72,4,1,2.84793402276929,-0.9443172776125917,18.41620626151013,203922,Glenn Robinson III
203924,2019,148.97,35,4,2.126475493181992,-0.8873548176361773,23.49466335503793,203924,Jerami Grant
203924,2020,75.6,21,3,2.0465787797501336,-0.8320143583112195,27.77777777777778,203924,Jerami Grant
203924,2021,160.98,23,4,3.293894834646419,-1.0015469159020105,14.28748912908436,203924,Jerami Grant
203924,2022,191.1,45,3,3.5489525494992478,-0.9114867546487738,23.547880690737838,203924,Jerami Grant
203924,2023,648.6,112,18,3.005127052145783,-0.9634665764120492,17.26796176379895,203924,Jerami Grant
203924,2024,505.1,121,12,2.539347377946324,-0.8944391516629254,23.955652346070085,203924,Jerami Grant
203925,2019,74.92,12,3,2.16015480891071,-0.9743184324858668,16.01708489054992,203925,Joe Harris
203925,2020,22.7,3,1,3.37630731749123,-1.0016044828665425,13.215859030837004,203925,Joe Harris
203925,2021,119.96,14,3,2.601578875087992,-1.0120188270494328,11.670556852284095,203925,Joe Harris
203925,2022,53.3,3,2,2.179708326974755,-1.0726167554008952,5.628517823639776,203925,Joe Harris
203925,2023,77.7,8,2,1.8197170045078632,-1.0236345222909415,10.296010296010296,203925,Joe Harris
203926,2022,117.6,2,3,2.562280748383398,-1.106575188436215,1.7006802721088436,203926,Doug McDermott
203926,2023,25.0,2,1,1.65004052245349,-1.036500405224535,8.0,203926,Doug McDermott
203932,2018,189.52,33,5,3.525961132238532,-0.9720183107496092,17.412410299704515,203932,Aaron Gordon
203932,2019,280.91,79,4,3.696667551349858,-0.8532472885317978,28.12288633370118,203932,Aaron Gordon
203932,2020,337.74,79,9,2.7267989955356224,-0.8893607615670983,23.39077396814117,203932,Aaron Gordon
203932,2021,137.88,44,5,3.750980808688725,-0.809849377590019,31.91180736872643,203932,Aaron Gordon
203932,2022,890.2,203,20,3.202214113795724,-0.9101433856668948,22.80386430015727,203932,Aaron Gordon
203932,2023,840.7,160,14,3.0904935074903657,-0.9303416014437385,19.031759248245507,203932,Aaron Gordon
203932,2024,637.2,152,11,3.187557850788915,-0.8842719756237042,23.854362837413685,203932,Aaron Gordon
203933,2018,140.43,24,6,3.732315604881535,-0.959820813408688,17.09036530655843,203933,T.J. Warren
203933,2019,21.42,5,1,2.66048891196286,-0.8931781851046895,23.34267040149393,203933,T.J. Warren
203933,2020,129.95,41,5,2.3692005809066137,-0.7843209649783554,31.55059638322432,203933,T.J. Warren
203935,2018,20.42,2,1,4.8345662468132105,-1.0504024695200422,9.79431929480901,203935,Marcus Smart
203935,2019,109.32,27,5,2.824026115780524,-0.8808930703587736,24.698133918770584,203935,Marcus Smart
203935,2020,215.79,61,7,2.533651788501939,-0.8372762517935374,28.268223736039676,203935,Marcus Smart
203935,2021,187.3,32,6,3.895551949095053,-0.9605911760920472,17.084890549919912,203935,Marcus Smart
203935,2022,598.9,128,19,3.238157285725453,-0.9257034212909268,21.372516279846383,203935,Marcus Smart
203935,2023,523.7,108,13,3.3043156703829144,-0.9308228304628788,20.62249379415696,203935,Marcus Smart
203935,2024,391.1,74,9,3.053105724543735,-0.944031691173776,18.920992073638452,203935,Marcus Smart
203937,2018,89.88,17,3,4.841242170126478,-0.9713413017946382,18.914107699154428,203937,Kyle Anderson
203937,2019,96.49,44,3,5.6723940433973,-0.6982139695772143,45.60058037102291,203937,Kyle Anderson
203937,2020,63.87,4,2,2.3656345896362136,-1.0583928445095128,6.262721152340692,203937,Kyle Anderson
203937,2021,134.43,35,3,1.94502831305243,-0.8609068567257842,26.035855091869376,203937,Kyle Anderson
203937,2022,161.2,75,4,3.95055737535335,-0.6581741394826958,46.52605459057072,203937,Kyle Anderson
203937,2023,181.8,43,5,3.037896069245872,-0.9108916436242592,23.65236523652365,203937,Kyle Anderson
203937,2024,75.4,29,2,5.682034170370024,-0.7788993993154456,38.46153846153846,203937,Kyle Anderson
203939,2019,73.02,33,3,3.80761069313917,-0.6689035866030277,45.19309778142975,203939,Dwight Powell
203939,2020,112.57,41,3,2.292324714074375,-0.7565646007579044,36.42178200230968,203939,Dwight Powell
203939,2021,29.5,10,1,4.31738330314157,-0.8041907821839582,33.89830508474576,203939,Dwight Powell
203939,2022,484.5,101,6,3.660813065277414,-0.9249820882668836,20.84623323013416,203939,Dwight Powell
203939,2023,152.2,41,4,3.689340853316104,-0.8693999490263394,26.93823915900132,203939,Dwight Powell
203939,2024,78.3,23,3,3.371701763209173,-0.8305804859361138,29.37420178799489,203939,Dwight Powell
203943,2019,23.22,8,1,4.94466636502427,-0.8049160865615261,34.45305770887167,203943,Noah Vonleh
203943,2023,26.2,8,1,4.38133661671216,-0.83846985471674,30.53435114503817,203943,Noah Vonleh
203944,2018,108.05,11,4,4.121052134798495,-1.0472604890691284,10.18047200370199,203944,Julius Randle
203944,2019,131.1,55,4,4.247881852750094,-0.7205990122579451,41.95270785659802,203944,Julius Randle
203944,2020,30.7,17,1,1.7318259303540602,-0.5635723309647784,55.37459283387622,203944,Julius Randle
203944,2021,210.36,71,6,2.2183892471261264,-0.7874008163367742,33.751663814413384,203944,Julius Randle
203944,2022,437.6,93,5,3.220039969184298,-0.9160820396429602,21.25228519195613,203944,Julius Randle
203944,2023,593.7,186,10,2.637805441232492,-0.8205631580442887,31.328954017180397,203944,Julius Randle
203944,2024,555.5,168,8,3.153036391681237,-0.8390209732325229,30.243024302430243,203944,Julius Randle
203952,2018,220.04,63,6,2.143357454933036,-0.8138060278061023,28.631157971277947,203952,Andrew Wiggins
203952,2019,223.68,71,3,1.9623024393477173,-0.8025439382694508,31.741773962804004,203952,Andrew Wiggins
203952,2020,25.5,14,1,3.09158655680746,-0.5818962577249374,54.90196078431373,203952,Andrew Wiggins
203952,2021,305.02,126,10,3.3361162532531785,-0.7212753728201104,41.30876663825323,203952,Andrew Wiggins
203952,2022,695.1999999999999,170,16,2.846953977739612,-0.8884355184544295,24.453394706559266,203952,Andrew Wiggins
203952,2023,422.8,103,12,3.317864209791488,-0.8853276226918879,24.36140018921476,203952,Andrew Wiggins
203952,2024,772.3,188,12,2.5789983391115863,-0.8784004039502955,24.342871940955582,203952,Andrew Wiggins
203953,2019,26.68,15,1,2.20634198420263,-0.5598445292873037,56.22188905547226,203953,Jabari Parker
203953,2020,64.72,23,3,1.7056336099392169,-0.749595627499132,35.53770086526576,203953,Jabari Parker
203954,2018,24.72,4,1,4.99993276354776,-0.9881870299008496,16.181229773462785,203954,Joel Embiid
203954,2019,155.55,57,4,2.86377737977254,-0.758390067369096,36.64416586306653,203954,Joel Embiid
203954,2020,156.64,42,2,1.8189789599087665,-0.8596052793238617,26.813074565883557,203954,Joel Embiid
203954,2021,49.32,15,2,2.972752643548625,-0.8256487782371589,30.413625304136254,203954,Joel Embiid
203954,2022,279.5,77,5,3.669134175942496,-0.8739676637168479,27.54919499105545,203954,Joel Embiid
203954,2023,270.1,51,5,2.518043407823398,-0.9310245352616728,18.88189559422436,203954,Joel Embiid
203954,2024,263.6,70,6,2.81435516475484,-0.8617474126999739,26.555386949924127,203954,Joel Embiid
203957,2024,183.1,24,5,2.595323262624645,-1.0013178200105508,13.10759148006554,203957,Dante Exum
203960,2018,32.9,15,1,8.04851785682754,-0.724558126896543,45.59270516717325,203960,JaKarr Sampson
203962,2018,23.53,5,1,1.75934865263513,-0.9050987988935424,21.24946876328092,203962,Josh Huestis
203966,2018,20.95,9,1,4.99993276354776,-0.7204050555591053,42.95942720763723,203966,Jamil Wilson
203967,2018,102.92,10,3,2.499132845851893,-1.0392965950138155,9.71628449280995,203967,Dario Saric
203967,2019,44.93,18,1,2.20634198420263,-0.7062599441657142,40.06231916314267,203967,Dario Saric
203967,2020,66.23,14,3,2.956502087518903,-0.9114025861611786,21.138456892646836,203967,Dario Saric
203967,2021,34.9,4,1,1.72281162702066,-1.0026149357544474,11.461318051575931,203967,Dario Saric
203967,2023,24.4,0,1,1.7198199448177802,-1.117198199448178,0.0,203967,Dario Saric
203967,2024,65.9,16,2,2.960354540179295,-0.8892366574961883,24.279210925644914,203967,Dario Saric
