player_id,name,season,off_poss,def_poss,minutes,secondary_ast_per_100,rim_dfg,drive_rate,drive_fg_pct,dreb_contest_rate,potential_ast_per_100,adj_ast_per_100,drives,drive_points,touches,blocks,steals,o_rapm,d_rapm,total_rapm,games,my_o_rapm,my_d_rapm,my_total_rapm,o_pts_vs_exp_elite,o_poss_vs_elite,o_n_elite_faced,d_pts_vs_exp_elite,d_poss_vs_elite,d_n_elite_guarded,o_rapm_career_wt,d_rapm_career_wt,secondary_ast_per_100_career_wt,rim_dfg_career_wt,drive_rate_career_wt,drive_fg_pct_career_wt,dreb_contest_rate_career_wt,o_rapm_1yr,d_rapm_1yr,total_rapm_1yr,o_rapm_2yr,d_rapm_2yr,total_rapm_2yr,o_rapm_3yr,d_rapm_3yr,total_rapm_3yr,o_rapm_4yr,d_rapm_4yr,total_rapm_4yr,o_rapm_5yr,d_rapm_5yr,total_rapm_5yr,o_rapm_6yr,d_rapm_6yr,total_rapm_6yr,o_rapm_7yr,d_rapm_7yr,total_rapm_7yr,o_rapm_5_7yr,d_rapm_5_7yr,total_rapm_5_7yr
1630583,Santi Aldama,2024,3244,3238,1618.1,0.6165228113440198,0.5665236051502146,0.09242761692650334,0.44339622641509435,0.1588447653429603,7.829839704069051,5.209617755856967,249,116,2694,54,43,-1.5193875352456598,2.10141109426201,-3.6207986295076697,65,-51.8652916913086,58.40584509086793,-110.27113678217653,-1.050407932614227,106.6,3.0,-0.7567024236624476,114.5,4.0,-1.2339204554535872,1.1449351542397035,0.47599069226974033,0.6212991151412498,0.08660773574359319,0.425827336117533,0.19860138522038484,,,,,,,,,,,,,,,,,,,,,,,,
1641757,Jordan Miller,2024,61,59,27.58,0.0,0.5,0.12121212121212122,0.5,0.0,1.639344262295082,0.0,4,4,33,0,0,-0.7415075140076199,0.9845674468024,-1.72607496081002,32,-181.1763455520416,9.788469125241921,-190.96481467728353,,,,,,,-0.7415075140076199,0.9845674468024,0.0,0.5,0.12121212121212122,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1631212,Peyton Watson,2024,2858,2914,1442.14,0.4198740377886634,0.5046296296296297,0.08513708513708514,0.4722222222222222,0.1783783783783784,4.89853044086774,3.4639608117564733,177,86,2079,87,41,-1.4789949263764999,0.18013553617694,-1.6591304625534398,68,-202.7568059050643,-98.0518585629204,-104.70494734214391,,,,-0.8632052764302398,59.1,2.0,-1.2270587034014322,0.3527412008025424,0.3564966179733064,0.563931578637461,0.10940267221423752,0.4607843137254901,0.20431993859985748,,,,,,,,,,,,,,,,,,,,,,,,
1627783,Pascal Siakam,2024,5509,5482,2658.0,0.9983663096750771,0.6605839416058394,0.19789879931389365,0.5022321428571429,0.16507177033492823,10.909420947540388,7.6238881829733165,923,551,4664,25,63,3.0824633802297297,0.47934275567254003,2.6031206245571896,78,109.1502576617647,-15.05406604108349,124.20432370284819,-0.9363492007980864,188.2,6.0,-0.944401476817804,337.0,9.0,2.761391208532046,-0.30173470006444864,0.881848399413065,0.6518332115168183,0.17312513598504178,0.499493900120073,0.2145987384940815,,,,,,,,,,,,,,,,,,,,,,,,
1628368,De'Aaron Fox,2024,5527,5472,2658.78,0.9770218925275919,0.75,0.18669100564221705,0.5073409461663948,0.19330855018587362,14.474398407816174,9.04649900488511,1125,793,6026,31,151,2.39599007632306,0.90402695697173,1.4919631193513303,17,142.87085132604818,33.581978668343496,109.28887265770469,-0.81116205898262,170.9,3.0,-0.9467089221380164,705.0,14.0,1.751872696600033,2.063792105438599,0.8941950063600973,0.7429656384482232,0.1950949434822098,0.5285235998918079,0.16681164594283987,,,,,,,,,,,,,,,,,,,,,,,,
1628368,De'Aaron Fox,2024,5527,5472,2658.78,0.9770218925275919,0.75,0.18669100564221705,0.5073409461663948,0.19330855018587362,14.474398407816174,9.04649900488511,1125,793,6026,31,151,2.39599007632306,0.90402695697173,1.4919631193513303,17,142.87085132604818,33.581978668343496,109.28887265770469,-0.81116205898262,170.9,3.0,-0.9467089221380164,705.0,14.0,1.751872696600033,2.063792105438599,0.8941950063600973,0.7429656384482232,0.1950949434822098,0.5285235998918079,0.16681164594283987,,,,,,,,,,,,,,,,,,,,,,,,
1628368,De'Aaron Fox,2024,5527,5472,2658.78,0.9770218925275919,0.75,0.18669100564221705,0.5073409461663948,0.19330855018587362,14.474398407816174,9.04649900488511,1125,793,6026,31,151,2.39599007632306,0.90402695697173,1.4919631193513303,45,142.87085132604818,33.581978668343496,109.28887265770469,-0.81116205898262,170.9,3.0,-0.9467089221380164,705.0,14.0,1.751872696600033,2.063792105438599,0.8941950063600973,0.7429656384482232,0.1950949434822098,0.5285235998918079,0.16681164594283987,,,,,,,,,,,,,,,,,,,,,,,,
1628368,De'Aaron Fox,2024,5527,5472,2658.78,0.9770218925275919,0.75,0.18669100564221705,0.5073409461663948,0.19330855018587362,14.474398407816174,9.04649900488511,1125,793,6026,31,151,2.39599007632306,0.90402695697173,1.4919631193513303,45,142.87085132604818,33.581978668343496,109.28887265770469,-0.81116205898262,170.9,3.0,-0.9467089221380164,705.0,14.0,1.751872696600033,2.063792105438599,0.8941950063600973,0.7429656384482232,0.1950949434822098,0.5285235998918079,0.16681164594283987,,,,,,,,,,,,,,,,,,,,,,,,
1631109,Mark Williams,2024,1034,1043,508.41,0.5802707930367506,0.6611570247933884,0.003169572107765452,1.0,0.36792452830188677,2.9013539651837523,2.804642166344294,2,2,631,20,16,-0.30721225825672,-0.11111951649009999,-0.19609274176662,44,-60.46880605926348,2.92998519844596,-63.39879125770944,-1.0276121832532363,101.9,3.0,-0.9385850797044284,234.1,5.0,-0.5055429494910441,-0.12060832209107758,0.48583373953088854,0.6476444456887943,0.002917947626859549,0.8839441535776614,0.36502909942306777,,,,,,,,,,,,,,,,,,,,,,,,
1629012,Collin Sexton,2024,4231,4250,2039.15,0.8744977546679272,0.7559055118110236,0.2472554890219561,0.5130641330166271,0.11940298507462686,15.339163318364452,10.328527534861735,991,615,4008,18,61,1.8913911321655301,3.23724720328407,-1.3458560711185399,63,55.63003050425921,177.9941738998448,-122.3641433955856,-0.8648879097780277,102.2,3.0,-0.9747355096508624,109.5,5.0,-0.3668924865449962,3.6844294777068347,0.8141420223209392,0.7257506155436375,0.22826092590979807,0.5126405762435302,0.12359239428888201,,,,,,,,,,,,,,,,,,,,,,,,
1630171,Isaac Okoro,2024,3748,3792,1887.08,0.45357524012806827,0.680327868852459,0.12334593572778828,0.42735042735042733,0.21014492753623187,6.7235859124866595,4.188900747065102,261,123,2116,34,57,-0.02156870398288,0.6714765367615899,-0.6930452407444699,55,4.61938209160388,-31.13625641659236,35.75563850819624,-1.0098519795912542,25.4,1.0,-0.9491790722206624,751.9,14.0,-0.4880536207562457,1.42095989975191,0.4389520147595566,0.6697342565212415,0.11105558427326603,0.4390111712832045,0.22748056417985232,,,,,,,,,,,,,,,,,,,,,,,,
1630198,Isaiah Joe,2024,3071,2977,1444.94,0.4233148811462064,0.61,0.061721991701244816,0.48148148148148145,0.2108843537414966,5.437968088570498,3.842396613480951,119,32,1928,22,46,1.7278634313548602,0.47966794538547003,1.2481954859693902,74,77.99233060789601,-70.60489705475659,148.59722766265259,,,,,,,1.1460644373774949,0.7516710159185509,0.4898807902846564,0.6975810417598335,0.06145751677228292,0.4426303792872708,0.15207416895728587,,,,,,,,,,,,,,,,,,,,,,,,
1641731,Bilal Coulibaly,2024,3625,3629,1715.27,0.46896551724137936,0.6593886462882096,0.1138996138996139,0.4166666666666667,0.2,5.324137931034483,3.696551724137931,236,112,2072,48,57,-3.4533300607874,2.71516495529665,-6.16849501608405,59,-210.9644145907668,12.57064528619246,-223.53505987695928,,,,-0.894556328712593,268.7,9.0,-3.4533300607874,2.71516495529665,0.46896551724137936,0.6593886462882096,0.1138996138996139,0.4166666666666667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
1631245,Quenton Jackson,2024,24,24,10.54,4.166666666666666,1.0,0.13043478260869565,0.0,0.0,20.833333333333336,12.5,3,2,23,0,1,-1.16271086119893,0.51068751930344,-1.6733983805023702,24,-144.1038356358948,16.47978126225767,-160.58361689815246,,,,,,,-1.16271086119893,0.51068751930344,4.166666666666666,1.0,0.13043478260869565,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1630702,Jaden Hardy,2024,2074,2062,985.12,0.7232401157184185,0.7792207792207793,0.19616947185142194,0.38961038961038963,0.14018691588785046,9.161041465766633,6.412729026036644,338,151,1723,4,22,-1.9598918103306,3.08051596236721,-5.04040777269781,57,-109.86817306231104,63.300689255794296,-173.16886231810534,,,,,,,-1.0342034315148656,3.0455184894504845,0.8499011912232295,0.7867104486422668,0.2003106444442339,0.4302640578015689,0.17861577674661788,,,,,,,,,,,,,,,,,,,,,,,,
202691,Klay Thompson,2024,4700,4662,2259.37,0.8297872340425531,0.7010869565217391,0.09881956155143339,0.48,0.17370892018779344,6.021276595744681,4.829787234042553,293,159,2965,34,50,0.2552614422382,2.5157716085809,-2.2605101663426996,72,12.916196076439709,185.0641815298368,-172.14798545339707,-0.928038129506041,133.5,3.0,-0.9010165644490904,261.4,7.0,0.6230884315473691,1.331269821131352,0.8217539590486015,0.65603019669648,0.11166024131065999,0.4577546265239849,0.19653797921676008,,,,,,,,,,,,,,,,,,,,,,,,
1629011,Mitchell Robinson,2024,1510,1512,768.11,0.33112582781456956,0.6571428571428571,0.0049382716049382715,0.6666666666666666,0.425,1.7880794701986755,1.5231788079470199,4,4,810,35,37,1.9195351123684201,0.23891432551302003,1.6806207868554002,17,29.97470865880927,-130.98820200001674,160.96291065882602,-1.0091184861153562,191.5,4.0,-1.0229432055079537,83.1,1.0,0.38200454852715826,-0.20162837299078123,0.21594852792986324,0.5741254710874176,0.0018849125892039175,0.8821684587813621,0.4513965020124387,,,,,,,,,,,,,,,,,,,,,,,,
1630696,Dru Smith,2024,267,269,130.9,0.0,0.5833333333333334,0.08016877637130802,0.5,0.125,14.981273408239701,5.992509363295881,19,10,237,3,9,-2.17373101248815,0.5447343153508499,-2.718465327839,13,-420.36722315101673,-317.78957351349317,-102.57764963752356,,,,,,,-1.8879185284510642,0.46246481318863064,0.09263854425144748,0.5883512544802868,0.08817520760807948,0.5188172043010753,0.15579178885630499,,,,,,,,,,,,,,,,,,,,,,,,
1629627,Zion Williamson,2024,4539,4528,2206.94,0.7710949548358669,0.6205128205128205,0.2708668659461945,0.5124610591900312,0.23272727272727273,15.267680105750165,8.790482485128882,1178,866,4349,47,77,1.11464251412257,-0.8239295959121601,1.93857211003473,30,53.1236562202629,-61.0677797674383,114.1914359877012,-0.8124449679867282,394.9,6.0,-0.9700948469009938,322.7,7.0,1.9700431550057924,-0.2720223482184843,0.6583640829589361,0.6871620443049015,0.23531438903730195,0.5359129633161677,0.2968328306508614,,,,,,,,,,,,,,,,,,,,,,,,
1628971,Bruce Brown,2024,3911,3923,1865.42,0.8182050626438252,0.7685185185185185,0.15153607179841216,0.4409090909090909,0.1222707423580786,8.565584249552543,6.315520327282025,439,245,2897,17,59,0.42382511356637,2.04839944226009,-1.6245743286937202,23,-98.55529611482652,104.446914362034,-203.0022104768605,-0.888727766050961,20.9,1.0,-0.8756783645881367,446.0,10.0,0.1577610615411458,1.0139026726914164,0.7562465741128533,0.6809550940304189,0.11648308685359282,0.4353561476153142,0.16959478104039732,,,,,,,,,,,,,,,,,,,,,,,,
1628971,Bruce Brown,2024,3911,3923,1865.42,0.8182050626438252,0.7685185185185185,0.15153607179841216,0.4409090909090909,0.1222707423580786,8.565584249552543,6.315520327282025,439,245,2897,17,59,0.42382511356637,2.04839944226009,-1.6245743286937202,23,-98.55529611482652,104.446914362034,-203.0022104768605,-0.888727766050961,20.9,1.0,-0.8756783645881367,446.0,10.0,0.1577610615411458,1.0139026726914164,0.7562465741128533,0.6809550940304189,0.11648308685359282,0.4353561476153142,0.16959478104039732,,,,,,,,,,,,,,,,,,,,,,,,
1628971,Bruce Brown,2024,3911,3923,1865.42,0.8182050626438252,0.7685185185185185,0.15153607179841216,0.4409090909090909,0.1222707423580786,8.565584249552543,6.315520327282025,439,245,2897,17,59,0.42382511356637,2.04839944226009,-1.6245743286937202,18,-98.55529611482652,104.446914362034,-203.0022104768605,-0.888727766050961,20.9,1.0,-0.8756783645881367,446.0,10.0,0.1577610615411458,1.0139026726914164,0.7562465741128533,0.6809550940304189,0.11648308685359282,0.4353561476153142,0.16959478104039732,,,,,,,,,,,,,,,,,,,,,,,,
1628971,Bruce Brown,2024,3911,3923,1865.42,0.8182050626438252,0.7685185185185185,0.15153607179841216,0.4409090909090909,0.1222707423580786,8.565584249552543,6.315520327282025,439,245,2897,17,59,0.42382511356637,2.04839944226009,-1.6245743286937202,18,-98.55529611482652,104.446914362034,-203.0022104768605,-0.888727766050961,20.9,1.0,-0.8756783645881367,446.0,10.0,0.1577610615411458,1.0139026726914164,0.7562465741128533,0.6809550940304189,0.11648308685359282,0.4353561476153142,0.16959478104039732,,,,,,,,,,,,,,,,,,,,,,,,
1630256,Jae'Sean Tate,2024,2106,2142,1031.42,0.2849002849002849,0.594059405940594,0.11357813834329633,0.5671641791044776,0.2631578947368421,6.41025641025641,3.418803418803419,133,86,1171,15,42,-2.5912748553433103,-2.0234990623785,-0.5677757929648104,40,-86.06580398371105,-274.7892711621488,188.72346717843774,,,,-0.806626842757205,60.5,2.0,-1.686608858903635,-0.4727300046329132,0.393865269994772,0.6263642597488074,0.12766896947505002,0.5322884361936476,0.2562610087133813,,,,,,,,,,,,,,,,,,,,,,,,
1626157,Karl-Anthony Towns,2024,4081,4033,2025.56,0.6125949522175937,0.6060606060606061,0.17914519551379207,0.5181818181818182,0.25721153846153844,7.5716736094094585,5.660377358490567,591,461,3299,41,43,1.9463518007656802,-0.10206876592387,2.04842056668955,72,111.65238212364123,31.985959935122597,79.66642218851864,-0.954182417300344,155.29999999999998,5.0,-0.7509785119167496,105.4,3.0,2.8623199002272544,0.4814969127071165,0.5439554290671363,0.6210138769016685,0.12425189120940548,0.5296389115474763,0.3014251991609729,,,,,,,,,,,,,,,,,,,,,,,,
1627777,Georges Niang,2024,3685,3654,1831.19,0.35278154681139756,0.6777251184834123,0.10591795561533289,0.5416666666666666,0.2125,4.993215739484396,3.310719131614654,315,213,2974,18,30,-0.49028224085937,1.75777212838615,-2.24805436924552,28,49.60910985174357,112.73497608416794,-63.12586623242437,,,,-0.8327756129470968,97.0,3.0,0.18718806991877593,1.0425595498474105,0.3127748522142731,0.6878216430478854,0.09295682356374714,0.5410682299915103,0.204953647111418,,,,,,,,,,,,,,,,,,,,,,,,
1627777,Georges Niang,2024,3685,3654,1831.19,0.35278154681139756,0.6777251184834123,0.10591795561533289,0.5416666666666666,0.2125,4.993215739484396,3.310719131614654,315,213,2974,18,30,-0.49028224085937,1.75777212838615,-2.24805436924552,28,49.60910985174357,112.73497608416794,-63.12586623242437,,,,-0.8327756129470968,97.0,3.0,0.18718806991877593,1.0425595498474105,0.3127748522142731,0.6878216430478854,0.09295682356374714,0.5410682299915103,0.204953647111418,,,,,,,,,,,,,,,,,,,,,,,,
1627777,Georges Niang,2024,3685,3654,1831.19,0.35278154681139756,0.6777251184834123,0.10591795561533289,0.5416666666666666,0.2125,4.993215739484396,3.310719131614654,315,213,2974,18,30,-0.49028224085937,1.75777212838615,-2.24805436924552,51,49.60910985174357,112.73497608416794,-63.12586623242437,,,,-0.8327756129470968,97.0,3.0,0.18718806991877593,1.0425595498474105,0.3127748522142731,0.6878216430478854,0.09295682356374714,0.5410682299915103,0.204953647111418,,,,,,,,,,,,,,,,,,,,,,,,
1627777,Georges Niang,2024,3685,3654,1831.19,0.35278154681139756,0.6777251184834123,0.10591795561533289,0.5416666666666666,0.2125,4.993215739484396,3.310719131614654,315,213,2974,18,30,-0.49028224085937,1.75777212838615,-2.24805436924552,51,49.60910985174357,112.73497608416794,-63.12586623242437,,,,-0.8327756129470968,97.0,3.0,0.18718806991877593,1.0425595498474105,0.3127748522142731,0.6878216430478854,0.09295682356374714,0.5410682299915103,0.204953647111418,,,,,,,,,,,,,,,,,,,,,,,,
1629028,Deandre Ayton,2024,3496,3498,1743.54,0.40045766590389015,0.6323024054982818,0.02821210061182869,0.5396825396825397,0.2867647058823529,4.262013729977117,3.0320366132723113,83,72,2942,41,54,-0.46430042031434,0.16070618720989,-0.62500660752423,40,-92.71875551147404,30.3450361431102,-123.06379165458424,-0.8925739997147604,691.4,8.0,-0.943543039429492,344.1,9.0,-0.16289362268019103,0.9695650138561578,0.3399298215677989,0.5979266759919573,0.013853262905734166,0.48945464107221714,0.3137954170397324,,,,,,,,,,,,,,,,,,,,,,,,
1630194,Paul Reed,2024,3105,3115,1560.47,0.35426731078904994,0.605,0.05291005291005291,0.5416666666666666,0.3957597173144876,4.605475040257649,3.993558776167472,120,97,2268,82,65,1.43726646691735,0.9328852711468201,0.50438119577053,38,-15.111849823332902,-178.543761983651,163.4319121603181,-0.9187484604998574,202.0,5.0,-1.0085126080168687,26.5,1.0,0.5807174858056875,1.3330265618466217,0.18241871807963866,0.6166679820598513,0.051837618449324364,0.42515631566960393,0.34911038774476555,,,,,,,,,,,,,,,,,,,,,,,,
1628365,Markelle Fultz,2024,1833,1835,909.94,0.7092198581560284,0.746268656716418,0.17134502923976608,0.45454545454545453,0.20987654320987653,11.893071467539553,8.01963993453355,293,136,1710,15,42,-0.97690572640921,0.43074580917954003,-1.40765153558875,19,-51.13456509381796,-19.57769632975303,-31.55686876406493,-0.8729128880260395,23.5,1.0,-1.0617822535755843,107.4,2.0,-0.7151852040336368,0.43934753572263385,0.8038089592659454,0.7198417251781186,0.19168926455020427,0.4898151443612352,0.18888871725529524,,,,,,,,,,,,,,,,,,,,,,,,
200768,Kyle Lowry,2024,3314,3307,1666.63,0.724200362100181,0.7837837837837838,0.08627450980392157,0.4583333333333333,0.19594594594594594,14.514182257091129,8.931804465902234,286,87,3315,21,58,-0.15957942084003002,-1.03923831766932,0.87965889682929,35,-122.01036258840541,-42.332574309177176,-79.67778827922824,-1.036456261797375,20.1,1.0,-0.8591184995126101,140.6,4.0,0.952029264167057,-1.0226461786071233,0.8724690915314057,0.7208766512300907,0.10233291893483049,0.4991197066401609,0.1802483080623602,,,,,,,,,,,,,,,,,,,,,,,,
1630245,Ayo Dosunmu,2024,4356,4351,2176.24,0.9182736455463728,0.6352941176470588,0.15540927303949628,0.568075117370892,0.14285714285714285,9.871441689623508,6.588613406795226,543,272,3494,35,66,-3.39443802728037,0.53699463283381,-3.9314326601141802,46,-148.4921106308707,12.651278106029851,-161.14338873690056,-1.0384389649929826,45.5,2.0,-0.8917006385257223,680.2,12.0,-3.043251655717471,0.4849997557174397,0.8152119212195631,0.6473975540400355,0.12902679797223607,0.5683810719863738,0.15982231210145398,,,,,,,,,,,,,,,,,,,,,,,,
1631223,David Roddy,2024,2411,2416,1170.75,0.6221484861053505,0.6610169491525424,0.14598108747044916,0.42857142857142855,0.17880794701986755,7.216922438822065,3.981750311074243,247,127,1692,11,27,-1.8830954049109099,1.9150325176656597,-3.79812792257657,23,-160.23554694684276,94.25409011832247,-254.48963706516523,,,,-0.8465496724484808,275.4,7.0,-1.4022927539776273,1.7740802413953232,0.4572848036688361,0.7096005270407857,0.1247391239635651,0.4379942789836782,0.2189800869664668,,,,,,,,,,,,,,,,,,,,,,,,
1629684,Grant Williams,2024,4232,4255,2092.06,0.49621928166351603,0.7381974248927039,0.06807760141093475,0.5108695652173914,0.29464285714285715,6.734404536862004,4.8204158790170135,193,121,2835,39,41,-0.83690228616489,1.66373152012634,-2.50063380629123,16,-74.98416788306137,92.14785236407997,-167.13202024714133,-0.9012658422739928,88.0,3.0,-0.9153922845740368,358.8,10.0,-0.693890515794403,0.5083526551997276,0.35209478665843763,0.6663535024871542,0.06423405612353959,0.4779806831737523,0.3002525342886872,,,,,,,,,,,,,,,,,,,,,,,,
1628467,Maxi Kleber,2024,1763,1764,854.34,0.6806579693703914,0.6503496503496503,0.04095904095904096,0.5909090909090909,0.29245283018867924,6.125921724333523,4.480998298355077,41,34,1001,29,16,-1.7383520447673302,-1.10254154829679,-0.6358104964705402,34,-67.27576506540198,-51.46213248678196,-15.813632578620023,-1.0834481672192315,26.0,1.0,-0.4253207635100813,33.7,1.0,-1.4006019665493974,-1.3662922957637924,0.482891674880327,0.643561653626405,0.03026215043920825,0.5025023116703412,0.31492071166803776,,,,,,,,,,,,,,,,,,,,,,,,
1626167,Myles Turner,2024,4371,4341,2076.46,0.38892701898878973,0.5875968992248062,0.05471231909636428,0.5238095238095238,0.3316953316953317,3.0427819720887666,2.8597574925646305,155,151,2833,144,39,2.8599750093183203,-1.3295957407627501,4.189570750081071,72,129.68099537420412,-32.069645389172216,161.75064076337634,-0.903152696831848,765.6,11.0,-0.8325184473036334,471.9,6.0,0.6730685820791948,-1.454554179724386,0.2905449702710807,0.5612243479836412,0.04415107299174402,0.559289516530675,0.36175185754476613,,,,,,,,,,,,,,,,,,,,,,,,
