off_player_id,season,poss_vs_elite_defenders,pts_scored_vs_elite,n_elite_defenders_faced,avg_opp_drapm,pts_vs_expected_elite,pts_per_100_vs_elite_defenders,player_id,name
200782,2020,47.06,9,2,-3.1871462056992046,-0.950492985636194,19.124521886952824,200782,P.J. Tucker
200782,2022,245.0,11,5,-2.3053367211350717,-1.080357277715949,4.489795918367347,200782,P.J. Tucker
200782,2023,234.2,8,5,-2.3742274405388257,-1.087263403261248,3.415883859948761,200782,P.J. Tucker
200782,2024,33.1,0,1,-2.19097056807701,-1.12190970568077,0.0,200782,P.J. Tucker
200794,2018,30.88,4,1,-1.82642606540777,-0.9887305818976012,12.95336787564767,200794,Paul Millsap
200794,2019,50.79,17,1,-3.5178105198767,-0.7864663442947466,33.47115573931877,200794,Paul Millsap
200794,2020,44.61,10,2,-2.788603911318215,-0.8947087442248075,22.416498542927595,200794,Paul Millsap
200794,2021,48.77,6,2,-3.288763630646505,-1.0235581902423252,12.302645068689769,200794,Paul Millsap
200794,2022,25.4,2,1,-2.0824226186799,-1.042084068706484,7.874015748031496,200794,Paul Millsap
201142,2018,224.35,96,6,-2.6479592118626063,-0.6950979297672147,42.79028303989303,201142,Kevin Durant
201142,2019,160.92,61,3,-2.54021531640929,-0.7417617198841794,37.90703455132986,201142,Kevin Durant
201142,2022,294.0,71,5,-2.363775885116456,-0.8950488651265588,24.149659863945576,201142,Kevin Durant
201142,2023,330.2,110,6,-2.043679922367601,-0.7725380243577916,33.31314354936402,201142,Kevin Durant
201142,2024,407.8,101,11,-2.4438234340246328,-0.8655644721401604,24.767042667974497,201142,Kevin Durant
201143,2018,59.63,13,1,-1.82642606540777,-0.9040022329475478,21.80110682542345,201143,Al Horford
201143,2019,129.16,37,3,-3.7444483102001778,-0.8429887026084844,28.646639826571697,201143,Al Horford
201143,2020,21.42,5,1,-1.76719751583236,-0.8842452711433845,23.34267040149393,201143,Al Horford
201143,2021,29.25,6,1,-4.39884442742134,-0.9388602391460084,20.51282051282051,201143,Al Horford
201143,2022,206.0,28,7,-2.88758563155808,-1.0004740050709018,13.592233009708735,201143,Al Horford
201143,2023,363.6,66,9,-2.827813694552806,-0.9341983520964744,18.151815181518156,201143,Al Horford
201143,2024,98.1,17,3,-2.528971533261357,-0.9595740534715168,17.329255861365954,201143,Al Horford
201144,2018,45.3,7,2,-1.91998676598703,-0.9607571333909704,15.45253863134658,201144,Mike Conley
201144,2019,53.89,7,1,-3.11032162941701,-1.0006152295417263,12.989422898496938,201144,Mike Conley
201144,2022,72.69999999999999,19,2,-2.8611911654315505,-0.8578519826491383,26.13480055020633,201144,Mike Conley
201144,2023,20.9,0,1,-2.70683538554063,-1.1270683538554065,0.0,201144,Mike Conley
201145,2019,43.3,19,2,-2.6367569731025,-0.6936422786078609,43.87990762124711,201145,Jeff Green
201145,2021,99.04,15,3,-2.4802799463011977,-0.9890607352471216,15.145395799676898,201145,Jeff Green
201145,2022,132.1,23,3,-2.7824237027127423,-0.9596163434141876,17.411052233156703,201145,Jeff Green
201152,2018,63.19,12,1,-1.82642606540777,-0.927858483763244,18.99034657382497,201152,Thaddeus Young
201152,2019,230.8,47,5,-3.0236411373388288,-0.8993190138867152,20.363951473136915,201152,Thaddeus Young
201152,2021,47.58,10,2,-2.571295730636395,-0.9175352127208524,21.01723413198823,201152,Thaddeus Young
201152,2022,52.4,10,2,-2.0228364494725053,-0.9414953663784672,19.083969465648856,201152,Thaddeus Young
201152,2023,49.4,7,2,-2.016532014374665,-0.98487964202745,14.17004048582996,201152,Thaddeus Young
201152,2024,81.69999999999999,12,2,-2.84302418975569,-0.9783612651460312,14.687882496940029,201152,Thaddeus Young
201156,2018,21.36,9,1,-1.8870762733835496,-0.6975224481270941,42.13483146067416,201156,Nick Young
201162,2019,21.07,0,1,-2.6153451002971,-1.1261534510029712,0.0,201162,Jared Dudley
201163,2018,22.93,2,1,-2.48268227666446,-1.0376048428277,8.722197993894461,201163,Wilson Chandler
201188,2018,136.99,58,3,-4.06236163783623,-0.694512269156344,42.33885685086503,201188,Marc Gasol
201188,2019,134.64,30,3,-3.4142630545312853,-0.9092362752788112,22.281639928698755,201188,Marc Gasol
201188,2020,21.45,6,1,-2.47200149790156,-0.844999735258736,27.972027972027973,201188,Marc Gasol
201188,2021,20.7,11,1,-1.97398033512769,-0.5883388371677022,53.14009661835749,201188,Marc Gasol
201563,2018,21.14,10,1,-4.33400207677355,-0.6703031238897791,47.30368968779565,201563,Michael Beasley
201565,2019,24.97,14,1,-2.47819524732208,-0.5641091451043784,56.06728073688426,201565,Derrick Rose
201565,2022,65.0,10,2,-3.06233762825239,-0.978227990242278,15.384615384615383,201565,Derrick Rose
201565,2024,46.0,10,1,-2.51297948565994,-0.9077384905087734,21.73913043478261,201565,Derrick Rose
201566,2018,274.67,69,2,-3.0038684950806243,-0.8760814831920056,25.12105435613645,201566,Russell Westbrook
201566,2019,215.53,61,5,-2.9313620050634626,-0.8505713313831921,28.30232450238946,201566,Russell Westbrook
201566,2020,86.39,50,3,-2.26171279494495,-0.5466709773372171,57.877069105220514,201566,Russell Westbrook
201566,2021,40.260000000000005,10,2,-3.13160732016724,-0.883321512349967,24.83854942871336,201566,Russell Westbrook
201566,2022,91.2,19,3,-2.489545805145182,-0.913225452456491,20.83333333333333,201566,Russell Westbrook
201566,2023,191.2,40,3,-2.9515171919909484,-0.901188426641415,20.92050209205021,201566,Russell Westbrook
201567,2019,21.18,0,1,-3.5178105198767,-1.135178105198767,0.0,201567,Kevin Love
201567,2020,83.16,21,3,-2.79746264806026,-0.8797494106092566,25.252525252525253,201567,Kevin Love
201567,2024,21.4,3,1,-2.19097056807701,-0.9817227897929196,14.018691588785048,201567,Kevin Love
201568,2018,24.9,6,1,-1.82642606540777,-0.8773004052323911,24.09638554216868,201568,Danilo Gallinari
201568,2019,67.73,11,3,-2.6242337059972267,-0.957702723016892,16.240956739997046,201568,Danilo Gallinari
201568,2020,92.27,29,3,-3.220290587100872,-0.8152739102655073,31.429500379321556,201568,Danilo Gallinari
201568,2022,107.7,7,3,-3.199630862502283,-1.057742634449366,6.499535747446611,201568,Danilo Gallinari
201569,2020,20.9,5,1,-1.99688413754131,-0.8807343916146476,23.92344497607656,201569,Eric Gordon
201569,2022,65.4,16,3,-3.10099642546809,-0.8839880917425286,24.464831804281346,201569,Eric Gordon
201569,2023,122.9,31,3,-2.637152670054808,-0.8773448544480695,25.223759153783565,201569,Eric Gordon
201571,2018,95.7,16,3,-1.9295817254315877,-0.949772484582062,16.718913270637408,201571,D.J. Augustin
201572,2018,26.21,3,1,-4.504121422275071,-1.0305810845012706,11.446012972148036,201572,Brook Lopez
201572,2019,30.13,18,1,-4.09468818725994,-0.5435356638175048,59.74112180550946,201572,Brook Lopez
201572,2020,21.63,4,1,-1.7218387921808802,-0.9322900476536627,18.492834026814613,201572,Brook Lopez
201572,2021,46.97,16,2,-3.73889943015045,-0.8177305765163876,34.064296359378325,201572,Brook Lopez
201572,2022,35.0,9,1,-2.81993329509399,-0.8710564758080828,25.71428571428571,201572,Brook Lopez
201572,2023,367.3,87,7,-2.697602166101358,-0.8933688656546833,23.686359923768038,201572,Brook Lopez
201572,2024,263.5,60,7,-3.036274484126244,-0.9068078511120392,22.770398481973437,201572,Brook Lopez
201573,2018,22.16,0,1,-2.10259774277116,-1.1210259774277116,0.0,201573,Jerryd Bayless
201577,2018,27.43,8,1,-4.504121422275071,-0.8533897377371511,29.16514764855997,201577,Robin Lopez
201577,2019,24.03,10,1,-3.99441508030559,-0.7237976672408419,41.61464835622139,201577,Robin Lopez
201577,2021,21.37,2,1,-1.97398033512769,-1.0261506596919416,9.358914365933552,201577,Robin Lopez
201580,2019,81.4,44,2,-4.027839449290373,-0.58680838566777,54.05405405405405,201580,JaVale McGee
201580,2022,45.5,4,2,-2.3416198849448104,-1.0349206236282091,8.791208791208792,201580,JaVale McGee
201583,2018,24.31,6,1,-1.82642606540777,-0.8714522491361839,24.681201151789388,201583,Ryan Anderson
201584,2018,46.58,12,1,-3.72487850800648,-0.879627488386205,25.762129669386,201584,Courtney Lee
201586,2018,69.86,18,3,-1.936516148362773,-0.8627833158786653,25.76581734898368,201586,Serge Ibaka
201586,2019,68.33,27,2,-4.061263818275156,-0.7345787630716915,39.51412264012879,201586,Serge Ibaka
201586,2020,56.14,22,2,-2.07037534492112,-0.7291226892133402,39.18774492340577,201586,Serge Ibaka
201586,2021,20.84,10,1,-3.07895443287956,-0.6509430951925192,47.98464491362764,201586,Serge Ibaka
201586,2022,77.3,10,3,-2.173991672824924,-0.9867839409650988,12.9366106080207,201586,Serge Ibaka
201587,2018,29.09,2,1,-1.88606877752303,-1.0501085392705896,6.8752148504640775,201587,Nicolas Batum
201587,2019,23.02,3,1,-2.31265935739839,-0.9928051339736366,13.032145960034752,201587,Nicolas Batum
201587,2021,21.43,8,1,-2.51856120311158,-0.7518771659275227,37.33084461035931,201587,Nicolas Batum
201587,2022,45.0,23,2,-2.188140536945915,-0.6084567261361311,51.11111111111111,201587,Nicolas Batum
201587,2024,41.5,3,2,-1.798978463097675,-1.0451742506503945,7.228915662650602,201587,Nicolas Batum
201599,2018,142.22,20,4,-3.0660515779951605,-0.9831833352670462,14.062719729995782,201599,DeAndre Jordan
201599,2019,143.12,26,3,-3.704339067418438,-0.961565453440404,18.166573504751256,201599,DeAndre Jordan
201599,2020,49.5,9,2,-3.5873510614044104,-0.9439653198572856,18.181818181818183,201599,DeAndre Jordan
201599,2021,65.67,17,2,-2.7835992528303737,-0.8679141643237598,25.887010811633925,201599,DeAndre Jordan
201599,2023,20.4,0,1,-4.433064156554431,-1.1443306415655443,0.0,201599,DeAndre Jordan
201609,2018,75.16,21,2,-1.901574500834457,-0.8389465012159301,27.940393826503463,201609,Goran Dragic
201933,2018,149.1,51,3,-2.114650468142764,-0.7869814749665061,34.205231388329985,201933,Blake Griffin
201933,2019,176.55,47,5,-3.0033824944345247,-0.8600409543261146,26.62135372415746,201933,Blake Griffin
201933,2020,27.19,7,1,-4.81344976048199,-0.8906869065787075,25.74475910261125,201933,Blake Griffin
201933,2021,42.92,9,1,-4.68209804775052,-0.9401455839605196,20.96924510717614,201933,Blake Griffin
201933,2022,45.2,5,2,-3.216277290227155,-1.0275602624420206,11.061946902654867,201933,Blake Griffin
201933,2023,27.6,4,1,-2.76787499633964,-0.9827512137315124,14.492753623188406,201933,Blake Griffin
201935,2018,92.26,18,3,-2.633902425603716,-0.934956739221212,19.51008020810752,201935,James Harden
201935,2019,323.61,134,8,-2.854332308838744,-0.725082440957846,41.40786749482401,201935,James Harden
201935,2020,47.42,15,2,-2.64022970504358,-0.7916889036236641,31.632222690847744,201935,James Harden
201935,2021,20.93,3,1,-2.44660792374704,-0.9811311532938488,14.33349259436216,201935,James Harden
201935,2022,71.4,8,2,-2.2255752225693803,-1.008613893335032,11.204481792717086,201935,James Harden
201935,2023,387.3,47,6,-2.275013802759719,-1.0062773482521763,12.135295636457526,201935,James Harden
201935,2024,25.9,0,1,-2.08499778013441,-1.120849977801344,0.0,201935,James Harden
201936,2018,41.42,4,2,-1.783424728180305,-1.0212228083661463,9.657170449058423,201936,Tyreke Evans
201937,2018,49.540000000000006,9,2,-2.44888982364678,-0.9433792255415298,18.16713766653209,201937,Ricky Rubio
201937,2019,21.45,2,1,-2.1426950818430104,-1.028186857578337,9.324009324009324,201937,Ricky Rubio
201939,2018,26.54,10,1,-1.8870762733835496,-0.7420810114150715,37.67897513187641,201939,Stephen Curry
201939,2019,20.61,4,1,-2.1426950818430104,-0.9273464073929086,19.40805434255216,201939,Stephen Curry
201939,2021,22.84,5,1,-1.70859790300676,-0.8981717933908384,21.891418563922944,201939,Stephen Curry
201939,2022,394.1,74,5,-2.636003891713065,-0.939536086566066,18.77696016239533,201939,Stephen Curry
201939,2023,343.3,93,7,-2.980857427152778,-0.8433158218405143,27.09000873871249,201939,Stephen Curry
201939,2024,254.1,49,5,-2.4756332278916457,-0.938425557247753,19.28374655647383,201939,Stephen Curry
201942,2018,207.28,76,2,-3.630739339292525,-0.7762453358780886,36.66538016209957,201942,DeMar DeRozan
201942,2019,174.39,27,4,-2.50277174664047,-0.9782985595434722,15.482539136418374,201942,DeMar DeRozan
201942,2020,219.77,84,5,-2.24715148001567,-0.7357676382645137,38.22177731264504,201942,DeMar DeRozan
201942,2021,22.0,2,1,-1.54352083317622,-1.0245261174226714,9.090909090909092,201942,DeMar DeRozan
201942,2022,231.1,59,5,-2.214279523890212,-0.8697118644033991,25.530073561228907,201942,DeMar DeRozan
201942,2023,246.8,68,8,-2.152081693610131,-0.8536264669480786,27.55267423014587,201942,DeMar DeRozan
201942,2024,450.5,67,7,-2.5992184221413823,-0.9811073939789028,14.872364039955604,201942,DeMar DeRozan
201949,2018,98.32,22,3,-1.9089936276240225,-0.9061922255694936,22.37591537835639,201949,James Johnson
201949,2019,24.25,2,1,-3.5178105198767,-1.0527038783946434,8.24742268041237,201949,James Johnson
201949,2022,65.69999999999999,9,2,-3.0422018327789804,-1.0046862743561438,13.698630136986305,201949,James Johnson
201950,2018,155.07,22,3,-2.8289308403275086,-0.990329337810606,14.187141291029858,201950,Jrue Holiday
201950,2019,141.4,36,5,-3.0488917903806314,-0.87813498468058,25.459688826025456,201950,Jrue Holiday
201950,2020,46.8,7,2,-2.06177563283208,-0.9704477415050166,14.957264957264956,201950,Jrue Holiday
201950,2021,25.82,2,1,-2.44660792374704,-1.0470067453877416,7.745933384972889,201950,Jrue Holiday
201950,2022,55.8,18,2,-3.63651884589429,-0.802175641364968,32.25806451612903,201950,Jrue Holiday
201950,2023,93.7,16,3,-2.195606522188353,-0.9399841995011142,17.075773745997864,201950,Jrue Holiday
201950,2024,78.19999999999999,11,1,-2.19097056807701,-0.978527391801532,14.066496163682867,201950,Jrue Holiday
201952,2018,90.98,18,3,-2.03747248322363,-0.9145731441208008,19.784568036931194,201952,Jeff Teague
201952,2019,47.46,5,2,-2.43261684834542,-1.0200197831287614,10.535187526337973,201952,Jeff Teague
201954,2018,100.26,17,3,-2.221863415862068,-0.9468164170206116,16.955914621982846,201954,Darren Collison
201954,2019,45.37,8,2,-2.310445164582545,-0.9494816087453763,17.63279700242451,201954,Darren Collison
201959,2018,75.47,18,3,-3.554849854818797,-0.8993754868738653,23.85053663707433,201959,Taj Gibson
201959,2019,23.64,1,1,-1.73954549781788,-1.0750942705450146,4.230118443316413,201959,Taj Gibson
201959,2020,22.36,7,1,-1.77631520616825,-0.8047041180724162,31.305903398926656,201959,Taj Gibson
201961,2022,20.5,3,1,-2.8827586954735698,-0.9824861235401016,14.634146341463412,201961,Wayne Ellington
201967,2018,25.22,1,1,-4.33400207677355,-1.1036889501888298,3.965107057890564,201967,Dante Cunningham
201967,2019,55.89,7,2,-2.62867800884729,-0.9953424555394524,12.524601896582574,201967,Dante Cunningham
201976,2018,20.13,3,1,-1.62605514280048,-0.9672292548557246,14.903129657228018,201976,Patrick Beverley
201976,2021,20.7,0,1,-2.96746750158153,-1.1296746750158153,0.0,201976,Patrick Beverley
201976,2022,49.6,4,2,-2.90015579135206,-1.0469909759029383,8.064516129032258,201976,Patrick Beverley
201976,2023,145.0,19,4,-2.64573967613665,-0.9851239033527516,13.10344827586207,201976,Patrick Beverley
201976,2024,22.7,0,1,-2.15908133644311,-1.1215908133644312,0.0,201976,Patrick Beverley
201980,2018,22.09,5,1,-3.18132415414972,-0.9054664783002117,22.634676324128566,201980,Danny Green
201980,2021,47.120000000000005,7,1,-2.96746750158153,-0.97817497325068,14.855687606112053,201980,Danny Green
201980,2022,135.5,19,3,-1.9162178414165283,-0.9773968696166364,14.022140221402212,201980,Danny Green
201988,2022,20.8,0,1,-1.82840270008061,-1.118284027000806,0.0,201988,Patty Mills
201988,2023,27.5,10,1,-1.88420125892571,-0.7552056489528934,36.36363636363637,201988,Patty Mills
202066,2018,24.14,5,1,-1.6139521977701,-0.9090144184151492,20.71251035625518,202066,Garrett Temple
202066,2020,20.25,5,1,-1.73903894094195,-0.8704768091625059,24.69135802469136,202066,Garrett Temple
202066,2022,115.0,14,3,-1.80680338203921,-0.9985016172272768,12.173913043478262,202066,Garrett Temple
202083,2018,214.1,27,3,-2.614473383984933,-1.006079879452333,12.610929472209248,202083,Wesley Matthews
202083,2019,22.53,6,1,-1.81875797351763,-0.8518759951812482,26.631158455392807,202083,Wesley Matthews
202083,2020,22.04,4,1,-1.8207908415996,-0.9367197051492084,18.148820326678766,202083,Wesley Matthews
202083,2021,23.7,6,1,-1.54352083317622,-0.8622706513697369,25.31645569620253,202083,Wesley Matthews
202322,2018,82.25,21,3,-1.82200955825818,-0.8816597517662634,25.53191489361702,202322,John Wall
202322,2019,26.57,4,1,-3.11032162941701,-0.9805574880292096,15.054572826496049,202322,John Wall
202322,2021,29.0,11,1,-2.26514205347478,-0.7433410757071618,37.93103448275862,202322,John Wall
202323,2018,30.13,8,1,-1.6139521977701,-0.8506234250643256,26.551609691337536,202323,Evan Turner
202324,2018,42.760000000000005,14,2,-2.137058518558115,-0.7915763416936619,32.74087932647334,202324,Derrick Favors
202324,2020,127.16,19,2,-2.244211786155275,-0.9847978209731424,14.941805599245043,202324,Derrick Favors
202324,2022,115.8,16,3,-2.9811854162555,-0.9953295026934404,13.81692573402418,202324,Derrick Favors
202325,2018,21.65,6,1,-1.6139521977701,-0.8390032633171929,27.71362586605081,202325,Wesley Johnson
202326,2019,23.16,5,1,-4.09468818725994,-0.9250574172784716,21.58894645941278,202326,DeMarcus Cousins
202326,2021,34.32,9,1,-3.2216878193579803,-0.8699791159558177,26.223776223776223,202326,DeMarcus Cousins
202328,2018,20.4,6,1,-2.78519070838257,-0.8337342600250022,29.411764705882355,202328,Greg Monroe
202328,2019,22.19,4,1,-4.09468818725994,-0.96068550287305,18.02613789995493,202328,Greg Monroe
202328,2022,20.9,0,1,-1.9632502802651104,-1.1196325028026513,0.0,202328,Greg Monroe
202329,2018,44.75,15,1,-1.56252763127108,-0.7793778317533373,33.5195530726257,202329,Al-Farouq Aminu
202329,2019,92.01,13,4,-2.2778279661072123,-0.9758542358686324,14.128899032713838,202329,Al-Farouq Aminu
202330,2020,102.59,20,2,-2.498667604693236,-0.9314809736278984,19.495077492933035,202330,Gordon Hayward
202330,2021,48.22,8,1,-1.54352083317622,-0.9518132141001778,16.59062629614268,202330,Gordon Hayward
202330,2022,63.5,6,2,-1.8554916127858332,-1.0238846360917246,9.448818897637794,202330,Gordon Hayward
202330,2023,94.3,20,3,-1.909204058675895,-0.9060190226402868,21.208907741251327,202330,Gordon Hayward
202330,2024,42.1,3,2,-2.2448435162971103,-1.051693718181839,7.125890736342044,202330,Gordon Hayward
202331,2018,172.04000000000002,55,4,-2.595886077240476,-0.8051773400072957,31.9693094629156,202331,Paul George
202331,2019,93.11,30,3,-2.831068078337315,-0.7809376958066561,32.21995489206315,202331,Paul George
202331,2020,47.44,4,2,-1.98047693428408,-1.041064611862526,8.431703204047219,202331,Paul George
202331,2021,21.87,4,1,-2.2545275658491,-0.939646327327444,18.289894833104707,202331,Paul George
202331,2022,133.1,54,4,-3.6257468304584135,-0.7512816818551049,40.5709992486852,202331,Paul George
202331,2023,197.1,25,2,-1.7278591534854384,-0.993011413236369,12.683916793505832,202331,Paul George
202331,2024,260.0,74,6,-2.404455777072161,-0.8261479010149291,28.46153846153846,202331,Paul George
202334,2019,24.21,2,1,-4.09468818725994,-1.0583363903401748,8.26104915324246,202334,Ed Davis
202339,2018,94.1,25,2,-1.9948370080773548,-0.8445016614288264,26.567481402763025,202339,Eric Bledsoe
202339,2020,22.34,4,1,-1.61234341869161,-0.9370724046434964,17.905102954341988,202339,Eric Bledsoe
202339,2022,22.7,0,1,-2.91755288723055,-1.1291755288723055,0.0,202339,Eric Bledsoe
202340,2018,91.63,30,3,-2.957716269760388,-0.810720828150786,32.74036887482266,202340,Avery Bradley
202340,2021,22.68,3,1,-2.96746750158153,-0.997399542740683,13.227513227513226,202340,Avery Bradley
202355,2018,23.76,0,1,-4.504121422275071,-1.1450412142227508,0.0,202355,Hassan Whiteside
202355,2019,29.75,8,1,-3.99441508030559,-0.8710365877778459,26.89075630252101,202355,Hassan Whiteside
202355,2020,146.38,34,4,-1.945179153635712,-0.890828790619348,23.22721683290067,202355,Hassan Whiteside
202355,2022,25.3,6,1,-2.7199894896245103,-0.8900457446986167,23.715415019762844,202355,Hassan Whiteside
202357,2020,21.72,0,1,-2.38571745596468,-1.1238571745596468,0.0,202357,Nemanja Bjelica
202362,2018,23.88,4,1,-2.14729767186831,-0.9539687891139932,16.750418760469014,202362,Lance Stephenson
202397,2018,42.18,5,1,-2.10259774277116,-1.003202042655366,11.853959222380276,202397,Ish Smith
202397,2020,20.44,7,1,-2.1937563527358,-0.7794718101027005,34.24657534246575,202397,Ish Smith
202397,2022,26.0,3,1,-2.91755288723055,-1.01379091348769,11.538461538461538,202397,Ish Smith
202397,2023,24.5,2,1,-2.93720247900857,-1.0477393717288612,8.16326530612245,202397,Ish Smith
202498,2018,41.0,0,1,-3.3483218331506603,-1.133483218331507,0.0,202498,Lance Thomas
202681,2019,68.94,16,2,-2.2151944692395165,-0.8978479830980284,23.208587177255584,202681,Kyrie Irving
202681,2020,21.63,11,1,-2.22510624430449,-0.6136981267056433,50.85529357374018,202681,Kyrie Irving
202681,2022,73.6,20,2,-2.1215918530052837,-0.8382793611325706,27.173913043478265,202681,Kyrie Irving
202681,2023,221.9,50,4,-2.313582312425173,-0.8958552509273604,22.532672374943672,202681,Kyrie Irving
202681,2024,207.9,72,6,-2.272623941005183,-0.7738796352979307,34.63203463203464,202681,Kyrie Irving
202683,2018,46.6,20,2,-2.1491084095025053,-0.6909199832092867,42.91845493562232,202683,Enes Kanter
202683,2020,53.09,23,1,-4.70270062490726,-0.7060452875830979,43.322659634582784,202683,Enes Kanter
202683,2021,108.24,20,3,-2.508220313537288,-0.9430046776184804,18.477457501847745,202683,Enes Kanter
202683,2022,57.6,9,1,-2.81993329509399,-0.97194933295094,15.625,202683,Enes Kanter
202684,2019,95.19,18,4,-3.371317262457717,-0.944746829581196,18.909549322407816,202684,Tristan Thompson
202684,2020,126.42,27,4,-2.544382580430316,-0.9294646381104916,21.35738016136687,202684,Tristan Thompson
